gt_key,moderate,lidar_points,distance_m,truncation,occlusion,nearest_pedestrian_m,crowded,taskdec_xy_m,taskdec_radial_abs_m,taskdec_tangential_abs_m,taskdec_z_abs_m,taskdec_length_abs_m,taskdec_width_abs_m,taskdec_height_abs_m,taskdec_yaw_deg,taskdec_length_bias_m,taskdec_width_bias_m,taskdec_height_bias_m,taskdec_iou3d,taskdec_iou_bev,taskdec_score,concat_xy_m,concat_radial_abs_m,concat_tangential_abs_m,concat_z_abs_m,concat_length_abs_m,concat_width_abs_m,concat_height_abs_m,concat_yaw_deg,concat_length_bias_m,concat_width_bias_m,concat_height_bias_m,concat_iou3d,concat_iou_bev,concat_score,xy_error_taskdec_minus_concat
001763:1,True,37,56.51168441772461,0.0,0,22.670650097696367,False,0.07476580888032913,0.07184863835573196,0.020680880174040794,0.053586721420288086,0.027159452438354492,0.08270847797393799,0.025839924812316895,11.691661916505037,0.027159452438354492,0.08270847797393799,-0.025839924812316895,0.695090651512146,0.7311041951179504,0.5467630624771118,0.04912742227315903,0.04684524983167648,0.014799527823925018,0.04899275302886963,0.050766587257385254,0.004576623439788818,0.08044004440307617,2.828917732523212,0.050766587257385254,-0.004576623439788818,-0.08044004440307617,0.8110342621803284,0.8523123860359192,0.6210107803344727,0.025638386607170105
001769:0,True,58,31.665376663208008,0.0,0,23.21851087890765,False,0.04407549649477005,0.02556050941348076,0.03590696305036545,0.04608428478240967,0.008342564105987549,0.017668426036834717,0.03396451473236084,13.034896936592414,0.008342564105987549,0.017668426036834717,0.03396451473236084,0.7531577944755554,0.7918493151664734,0.46972236037254333,0.0303264819085598,0.02966124750673771,0.006317103281617165,0.00380098819732666,0.036356985569000244,0.08300721645355225,0.03770589828491211,0.7240273727780316,0.036356985569000244,0.08300721645355225,0.03770589828491211,0.7912557125091553,0.809148371219635,0.5076680779457092,0.01374901458621025
001769:1,True,34,53.88829040527344,0.0,0,23.21851087890765,False,0.07127225399017334,0.07125832140445709,0.001409375574439764,0.06368148326873779,0.0029996633529663086,0.014557123184204102,0.007480502128601074,4.764019607414545,0.0029996633529663086,0.014557123184204102,0.007480502128601074,0.7190402746200562,0.7663806080818176,0.2775903642177582,0.06469438970088959,0.04350097477436066,0.04788558557629585,0.09451901912689209,0.0019284486770629883,0.028752028942108154,0.05203545093536377,1.7287381817742382,-0.0019284486770629883,-0.028752028942108154,-0.05203545093536377,0.7154176235198975,0.7892308235168457,0.46604040265083313,0.0065778642892837524
001805:0,True,131,23.252147674560547,0.0,0,1.8799767018617122,True,0.1577121913433075,0.11979296058416367,0.10258061438798904,0.02176058292388916,0.038443148136138916,0.035157084465026855,0.03150582313537598,18.17922147699327,-0.038443148136138916,0.035157084465026855,-0.03150582313537598,0.5402374863624573,0.5511147975921631,0.5279357433319092,0.10106920450925827,0.09132968634366989,0.04328824579715729,0.10018658638000488,0.08657556772232056,0.01718240976333618,0.05171167850494385,0.08951281679651615,-0.08657556772232056,-0.01718240976333618,-0.05171167850494385,0.5992168188095093,0.663306474685669,0.47165030241012573,0.056642986834049225
001805:1,True,85,23.45611572265625,0.0,0,0.7708424836764413,True,0.21783895790576935,0.17346012592315674,0.131777822971344,0.013641834259033203,0.06205946207046509,0.04108715057373047,0.1667419672012329,38.521333004188456,-0.06205946207046509,0.04108715057373047,0.1667419672012329,0.41308271884918213,0.4474712312221527,0.35484978556632996,0.2012457698583603,0.12231315672397614,0.15981033444404602,0.05098581314086914,0.06204962730407715,0.01871734857559204,0.26183176040649414,49.92203887996362,-0.06204962730407715,0.01871734857559204,0.26183176040649414,0.4177848696708679,0.47231435775756836,0.35649025440216064,0.016593188047409058
001805:2,True,117,23.42240333557129,0.0,0,0.7708424836764413,True,0.10413426905870438,0.0333392359316349,0.09865313768386841,0.1407395601272583,0.05456340312957764,0.03533041477203369,0.1556798219680786,28.360840584016536,-0.05456340312957764,-0.03533041477203369,-0.1556798219680786,0.5452284216880798,0.6267740726470947,0.33823251724243164,0.16058890521526337,0.15948398411273956,0.018805716186761856,0.10904252529144287,0.009604454040527344,0.02979046106338501,0.14045238494873047,11.4478715197176,-0.009604454040527344,-0.02979046106338501,-0.14045238494873047,0.4618609547615051,0.5093387365341187,0.3376578390598297,-0.05645463615655899
001811:0,True,175,21.909090042114258,0.0,0,1.956063212643673,True,0.027468105778098106,0.0022916290909051895,0.027372345328330994,0.04539954662322998,0.07929903268814087,0.0401608943939209,0.040442466735839844,16.924761613272047,0.07929903268814087,0.0401608943939209,0.040442466735839844,0.7201347351074219,0.7570787668228149,0.5029434561729431,0.030271563678979874,0.030271558091044426,1.6065314412117004e-05,0.04134106636047363,0.1062057614326477,0.058889687061309814,0.06693065166473389,9.825845480554314,0.1062057614326477,0.058889687061309814,0.06693065166473389,0.7241945266723633,0.7596920728683472,0.4835348427295685,-0.0028034579008817673
001811:1,True,113,21.428190231323242,0.0,0,0.7826991259097543,True,0.18088765442371368,0.15836545825004578,0.08741125464439392,0.11272835731506348,0.008891940116882324,0.06491672992706299,0.10340678691864014,49.89716333100644,-0.008891940116882324,0.06491672992706299,0.10340678691864014,0.43916064500808716,0.4895744323730469,0.30828768014907837,0.1581403613090515,0.12551358342170715,0.09620144218206406,0.030649125576019287,0.022948384284973145,0.07437562942504883,0.16814172267913818,45.9248892342671,0.022948384284973145,0.07437562942504883,0.16814172267913818,0.484776109457016,0.5279946327209473,0.30102264881134033,0.02274729311466217
001811:2,True,179,21.481088638305664,0.0,0,0.7826991259097543,True,0.19719846546649933,0.06413571536540985,0.18647748231887817,0.07475143671035767,0.038311004638671875,0.0200045108795166,0.11750555038452148,6.220317936556642,0.038311004638671875,0.0200045108795166,-0.11750555038452148,0.4178644120693207,0.44519537687301636,0.2648061513900757,0.04560425132513046,0.028822103515267372,0.03534167632460594,0.0027273893356323242,0.022193312644958496,0.006872236728668213,0.03338301181793213,17.747431944534068,0.022193312644958496,-0.006872236728668213,-0.03338301181793213,0.7524600625038147,0.7653946280479431,0.360892117023468,0.15159421414136887
001811:3,True,74,37.742454528808594,0.0,0,0.7517662503199536,True,0.126970112323761,0.12676717340946198,0.007175574079155922,0.12312191724777222,0.043290913105010986,0.052367985248565674,0.09382152557373047,6.1956049456488715,0.043290913105010986,0.052367985248565674,-0.09382152557373047,0.5434677004814148,0.6073157787322998,0.5122044086456299,0.16174715757369995,0.15734529495239258,0.03747794032096863,0.0210760235786438,0.060625672340393066,0.030999958515167236,0.07612419128417969,15.754203793315261,0.060625672340393066,0.030999958515167236,-0.07612419128417969,0.5281534790992737,0.5448862910270691,0.37682071328163147,-0.034777045249938965
001811:4,True,71,38.321075439453125,0.0,0,0.7517662503199536,True,0.13501957058906555,0.1337439864873886,0.01851571723818779,0.13871490955352783,0.02004706859588623,0.029014289379119873,0.052109599113464355,3.018323887164,0.02004706859588623,-0.029014289379119873,0.052109599113464355,0.5205796957015991,0.5918862223625183,0.340224951505661,0.14882206916809082,0.14394550025463104,0.03778492659330368,0.06158900260925293,0.059771180152893066,0.00261080265045166,0.016319751739501953,18.33215442146619,0.059771180152893066,0.00261080265045166,-0.016319751739501953,0.563545286655426,0.5968749523162842,0.18709653615951538,-0.013802498579025269
001820:0,True,181,19.892410278320312,0.0,0,2.4348446996424244,False,0.11129501461982727,0.003217879682779312,0.11124848574399948,0.02062290906906128,0.029231369495391846,0.002061605453491211,0.01691460609436035,3.381179508053763,0.029231369495391846,0.002061605453491211,0.01691460609436035,0.6637644171714783,0.6779759526252747,0.6211062073707581,0.13236099481582642,0.046392686665058136,0.123964324593544,0.003330707550048828,0.060341477394104004,0.003920257091522217,0.01692187786102295,6.164071783483759,0.060341477394104004,0.003920257091522217,0.01692187786102295,0.5890579223632812,0.5941383242607117,0.6218327283859253,-0.021065980195999146
001820:1,True,144,18.1413631439209,0.0,0,2.4348446996424244,False,0.15040433406829834,0.14944638311862946,0.016948305070400238,0.04079329967498779,0.006700634956359863,0.055989205837249756,0.1673184633255005,29.002084697563348,-0.006700634956359863,0.055989205837249756,0.1673184633255005,0.5020785927772522,0.549099326133728,0.17051978409290314,0.17354868352413177,0.07587626576423645,0.1560831069946289,0.12240660190582275,0.005127668380737305,0.05199950933456421,0.2149103879928589,31.111957452936966,0.005127668380737305,0.05199950933456421,0.2149103879928589,0.4478970468044281,0.5083024501800537,0.35645878314971924,-0.023144349455833435
001820:2,True,81,34.786346435546875,0.0,0,0.8011635651366713,True,0.0949513167142868,0.05598534643650055,0.07669024169445038,0.07067322731018066,0.01756221055984497,0.08011221885681152,0.03538930416107178,19.92214914939712,-0.01756221055984497,0.08011221885681152,-0.03538930416107178,0.6341210007667542,0.6774187684059143,0.6390582919120789,0.016560325399041176,0.016543779522180557,0.0007400903268717229,0.05424821376800537,0.0453605055809021,0.01869213581085205,0.038474082946777344,6.838569812124357,0.0453605055809021,0.01869213581085205,-0.038474082946777344,0.8198208808898926,0.8670225739479065,0.6017938852310181,0.07839099131524563
001820:3,True,52,35.525245666503906,0.0,0,0.8011635651366713,True,0.21872036159038544,0.17664244771003723,0.12898078560829163,0.024564146995544434,0.06041234731674194,0.02653449773788452,0.042858123779296875,9.47871295513392,-0.06041234731674194,-0.02653449773788452,0.042858123779296875,0.48955708742141724,0.4993419647216797,0.5652037858963013,0.3181711733341217,0.25484499335289,0.19049127399921417,0.008946418762207031,0.05106896162033081,0.019955575466156006,0.017284750938415527,0.462830693632989,-0.05106896162033081,-0.019955575466156006,-0.017284750938415527,0.3460429906845093,0.3485736548900604,0.46250832080841064,-0.09945081174373627
001999:0,True,35,47.1423454284668,0.0,1,15.916642910598851,False,0.03391648828983307,0.03351385146379471,0.00521055655553937,0.04384416341781616,0.1187557578086853,0.13409900665283203,0.1045994758605957,3.637776054792802,0.1187557578086853,-0.13409900665283203,0.1045994758605957,0.6806979179382324,0.7193677425384521,0.5464859008789062,0.014921430498361588,0.014279856346547604,0.0043283686973154545,0.11269336938858032,0.024920403957366943,0.12732988595962524,0.061608195304870605,0.9821985054918446,0.024920403957366943,-0.12732988595962524,0.061608195304870605,0.7232478260993958,0.8188058137893677,0.6011700630187988,0.01899505779147148
002002:0,True,57,45.184242248535156,0.0,1,,False,0.015850337222218513,0.01576071046292782,0.0016832101391628385,0.14798331260681152,0.05938148498535156,0.019873857498168945,0.15296518802642822,4.123395219849367,0.05938148498535156,0.019873857498168945,0.15296518802642822,0.7397406101226807,0.8774545192718506,0.45059382915496826,0.07786960899829865,0.05452646687626839,0.055592626333236694,0.0952293872833252,0.025930285453796387,0.019767045974731445,0.08349215984344482,4.849908781485283,0.025930285453796387,-0.019767045974731445,0.08349215984344482,0.6643778085708618,0.7351670861244202,0.3074578046798706,-0.06201927177608013
002005:0,True,58,44.22998046875,0.0,1,,False,0.05142227187752724,0.0249033160507679,0.04498972371220589,0.033126235008239746,0.13274389505386353,0.03405946493148804,0.1032494306564331,4.879415198699738,0.13274389505386353,-0.03405946493148804,0.1032494306564331,0.6811655163764954,0.7221522927284241,0.28987637162208557,0.12869656085968018,0.08020723611116409,0.10064594447612762,0.025083541870117188,0.08558046817779541,0.051780879497528076,0.08757364749908447,3.8269650098708135,0.08558046817779541,-0.051780879497528076,0.08757364749908447,0.5753172636032104,0.6014080047607422,0.14027629792690277,-0.07727428898215294
002008:0,True,71,43.41276550292969,0.0,1,,False,0.12744343280792236,0.09673815965652466,0.08296719938516617,0.057994842529296875,0.143146812915802,0.10291796922683716,0.11980581283569336,4.212133037546172,0.143146812915802,-0.10291796922683716,0.11980581283569336,0.567773163318634,0.6040449142456055,0.46613600850105286,0.11370592564344406,0.07178795337677002,0.08817893266677856,0.009451746940612793,0.10980826616287231,0.11691462993621826,0.08645844459533691,2.092131566375597,0.10980826616287231,-0.11691462993621826,0.08645844459533691,0.6033615469932556,0.6306607723236084,0.4592300355434418,0.013737507164478302
002014:0,True,75,40.485286712646484,0.0,1,12.262576792641081,False,0.094549760222435,0.05323584005236626,0.07813835889101028,0.07538390159606934,0.08065932989120483,0.024651646614074707,0.13234996795654297,0.16434436934317584,0.08065932989120483,0.024651646614074707,0.13234996795654297,0.6436363458633423,0.6989470720291138,0.5892853736877441,0.07353266328573227,0.04395906627178192,0.058946192264556885,0.0010077953338623047,0.003586292266845703,0.043335676193237305,0.08302736282348633,2.6570902088310295,-0.003586292266845703,-0.043335676193237305,0.08302736282348633,0.7108758687973022,0.7418208122253418,0.6880528926849365,0.02101709693670273
002014:1,True,48,48.81039047241211,0.0,0,12.262576792641081,False,0.07519669830799103,0.05577506124973297,0.05043498054146767,0.09699678421020508,0.08782494068145752,0.09179764986038208,0.06677854061126709,0.39802608615899404,-0.08782494068145752,0.09179764986038208,0.06677854061126709,0.6820303201675415,0.7568522691726685,0.5324057340621948,0.04216337949037552,0.0006729546003043652,0.042158011347055435,0.080474853515625,0.07611292600631714,0.10874909162521362,0.03637123107910156,5.391659350625356,-0.07611292600631714,0.10874909162521362,0.03637123107910156,0.7052882313728333,0.7701621651649475,0.4656830132007599,0.03303331881761551
002026:0,True,92,36.02398681640625,0.0,1,9.789815128733782,False,0.02612723968923092,0.02518504299223423,0.006953148171305656,0.028516769409179688,0.014488279819488525,0.02015078067779541,0.08819246292114258,2.1991742910480365,0.014488279819488525,0.02015078067779541,0.08819246292114258,0.8604741096496582,0.9065744280815125,0.4868879020214081,0.05735701322555542,0.051859814673662186,0.024502795189619064,0.005351126194000244,0.0028502345085144043,0.006022393703460693,0.02901303768157959,1.5757146236092725,-0.0028502345085144043,0.006022393703460693,0.02901303768157959,0.7714706659317017,0.7838907837867737,0.4777660071849823,-0.0312297735363245
002026:1,True,66,42.57430648803711,0.0,0,9.789815128733782,False,0.07943958044052124,0.058606285601854324,0.05362787842750549,0.02783989906311035,0.08381062746047974,0.013888955116271973,0.06806528568267822,3.422891018572859,-0.08381062746047974,0.013888955116271973,0.06806528568267822,0.7069399356842041,0.7314821481704712,0.5820278525352478,0.04968911409378052,0.0389590859413147,0.030841492116451263,0.042597174644470215,0.07260608673095703,0.042240679264068604,0.018568038940429688,4.698005374344199,-0.07260608673095703,0.042240679264068604,0.018568038940429688,0.7761638760566711,0.8138028979301453,0.6761457920074463,0.029750466346740723
002050:1,True,64,47.33877182006836,0.0,0,21.861008015360817,False,0.16502708196640015,0.10776019841432571,0.1249866932630539,0.04473531246185303,0.04251056909561157,0.1117713451385498,0.016911745071411133,24.5454582084874,0.04251056909561157,-0.1117713451385498,-0.016911745071411133,0.5320243835449219,0.5546813607215881,0.1730760633945465,0.08744484931230545,0.013317085802555084,0.08642485737800598,0.09603166580200195,0.06229734420776367,0.07499313354492188,0.02613365650177002,67.25266399409617,0.06229734420776367,-0.07499313354492188,-0.02613365650177002,0.5922514796257019,0.6512890458106995,0.14208881556987762,0.0775822326540947
002050:2,True,116,24.63958740234375,0.0,1,3.0583785851863854,False,0.09266842901706696,0.07905197143554688,0.048355188220739365,0.10698986053466797,0.03772765398025513,0.04355967044830322,0.059256911277770996,2.536387105818564,-0.03772765398025513,0.04355967044830322,0.059256911277770996,0.6153258085250854,0.6863172650337219,0.667048990726471,0.061958298087120056,0.04983901232481003,0.03680901974439621,0.06549584865570068,0.05230051279067993,0.01757490634918213,0.06904470920562744,12.536057258284032,-0.05230051279067993,-0.01757490634918213,0.06904470920562744,0.7038545608520508,0.7525524497032166,0.7640056610107422,0.0307101309299469
002050:3,True,101,25.716026306152344,0.0,0,3.0583785851863854,False,0.04906638339161873,0.03835467994213104,0.03060111589729786,0.03615105152130127,0.08555978536605835,0.10600888729095459,0.05528974533081055,6.584811436356544,-0.08555978536605835,-0.10600888729095459,0.05528974533081055,0.7218514084815979,0.7476091980934143,0.4775673449039459,0.11480553448200226,0.11189653724431992,0.025680210441350937,0.04472208023071289,0.04809379577636719,0.09915375709533691,0.11648261547088623,7.911363492025078,-0.04809379577636719,-0.09915375709533691,0.11648261547088623,0.6393579244613647,0.6744412779808044,0.5586373805999756,-0.06573915109038353
002056:0,True,20,76.1313705444336,0.0,0,34.15692175623697,False,0.04493473842740059,0.026612045243382454,0.03620676323771477,0.09370076656341553,0.03437691926956177,0.09203296899795532,0.07048416137695312,16.7825297539957,0.03437691926956177,0.09203296899795532,0.07048416137695312,0.6766204833984375,0.7479028701782227,0.2008776217699051,0.057614825665950775,0.020811643451452255,0.05372470244765282,0.11833703517913818,0.019923806190490723,0.054641783237457275,0.04955446720123291,18.741755857035518,0.019923806190490723,0.054641783237457275,0.04955446720123291,0.6544598340988159,0.7412109971046448,0.2362687885761261,-0.012680087238550186
002056:3,True,88,22.8258113861084,0.0,1,2.1306515805861532,False,0.09856798499822617,0.09617286175489426,0.021596990525722504,0.14126598834991455,0.07160395383834839,0.06586700677871704,0.06224560737609863,2.6196607721793597,-0.07160395383834839,0.06586700677871704,0.06224560737609863,0.5910937786102295,0.6825260519981384,0.418711394071579,0.04746576026082039,0.04516245797276497,0.014606538228690624,0.02247929573059082,0.05437213182449341,0.08925515413284302,0.04511761665344238,4.648063031133066,-0.05437213182449341,-0.08925515413284302,0.04511761665344238,0.7476521134376526,0.7638306617736816,0.4591388404369354,0.05110222473740578
002056:4,True,115,23.03011131286621,0.0,1,2.1306515805861532,False,0.05962202325463295,0.05377157777547836,0.025756625458598137,0.06193530559539795,0.027451395988464355,0.010785281658172607,0.07411670684814453,5.680549031760216,-0.027451395988464355,-0.010785281658172607,0.07411670684814453,0.7363331913948059,0.7877190113067627,0.4250732362270355,0.07945055514574051,0.051072023808956146,0.060860827565193176,0.012523293495178223,0.029151856899261475,0.07762199640274048,0.049025893211364746,28.20910110141553,0.029151856899261475,-0.07762199640274048,0.049025893211364746,0.6549010872840881,0.6712837815284729,0.47065290808677673,-0.01982853189110756
002058:0,True,23,75.11042022705078,0.0,0,34.38613652064545,False,0.09438404440879822,0.022566350176930428,0.09164665639400482,0.10199999809265137,0.0984421968460083,0.11767369508743286,0.03914749622344971,25.171477375632083,-0.0984421968460083,0.11767369508743286,0.03914749622344971,0.6000292897224426,0.6647302508354187,0.1209959015250206,0.054701067507267,0.04523806646466255,0.0307526346296072,0.027748823165893555,0.14075857400894165,0.07135075330734253,0.015623331069946289,28.728038838727763,-0.14075857400894165,0.07135075330734253,0.015623331069946289,0.6640772223472595,0.6827563643455505,0.38928771018981934,0.03968297690153122
002058:2,True,89,22.324661254882812,0.0,1,1.8977528873221625,True,0.037714987993240356,0.01343375351279974,0.03524138033390045,0.05612504482269287,0.06487476825714111,0.0006557106971740723,0.017632246017456055,18.398053453069135,-0.06487476825714111,0.0006557106971740723,0.017632246017456055,0.7137554287910461,0.7575650811195374,0.3887724280357361,0.14508064091205597,0.14473474025726318,0.010012499988079071,0.0841132402420044,0.10795271396636963,0.07041376829147339,0.10150802135467529,14.680080959507714,-0.10795271396636963,-0.07041376829147339,0.10150802135467529,0.5208977460861206,0.5598046779632568,0.49049487709999084,-0.10736565291881561
002058:3,True,122,22.172391891479492,0.0,1,1.8977528873221625,True,0.031053680926561356,0.016925852745771408,0.026035485789179802,0.06226646900177002,0.08330050110816956,0.03483879566192627,0.05992734432220459,15.265728699701288,0.08330050110816956,-0.03483879566192627,0.05992734432220459,0.7098568081855774,0.7614091634750366,0.6728313565254211,0.08931881189346313,0.07800877094268799,0.04350263625383377,0.0369417667388916,0.06259968876838684,0.040122270584106445,0.06338679790496826,10.209257694870809,0.06259968876838684,-0.040122270584106445,0.06338679790496826,0.6459929347038269,0.6719817519187927,0.6310083866119385,-0.05826513096690178
002082:0,True,48,56.45075225830078,0.0,0,30.466217695671485,False,0.1366911083459854,0.11733028292655945,0.0701289176940918,0.16213619709014893,0.0904921293258667,0.019031047821044922,0.036846160888671875,9.053780932601411,-0.0904921293258667,0.019031047821044922,0.036846160888671875,0.5564926266670227,0.6518955826759338,0.3780219554901123,0.061941955238580704,0.05023634433746338,0.03623693808913231,0.046545982360839844,0.10919350385665894,0.008241355419158936,0.011656999588012695,5.299253266602082,-0.10919350385665894,0.008241355419158936,0.011656999588012695,0.7327799797058105,0.7689050436019897,0.5813851356506348,0.07474915310740471
002082:1,True,115,28.371728897094727,0.0,0,1.0653057425324348,True,0.08636918663978577,0.05040520802140236,0.07013523578643799,0.002182602882385254,2.0503997802734375e-05,0.03719109296798706,0.016471505165100098,37.851962171639535,-2.0503997802734375e-05,-0.03719109296798706,-0.016471505165100098,0.6428752541542053,0.648213803768158,0.6540393829345703,0.043428000062704086,0.025551484897732735,0.03511570394039154,0.0846632719039917,0.024030447006225586,0.03544384241104126,0.03089594841003418,24.032057933359212,0.024030447006225586,-0.03544384241104126,-0.03089594841003418,0.6710100173950195,0.7326245307922363,0.6550548076629639,0.04294118657708168
002082:2,True,102,28.732440948486328,0.0,1,1.0653057425324348,True,0.174603670835495,0.174603670835495,4.1179358959198e-05,0.012337744235992432,0.0978325605392456,0.04066747426986694,0.07391858100891113,8.01361506636584,-0.0978325605392456,-0.04066747426986694,0.07391858100891113,0.4909761846065521,0.5057287812232971,0.5483211874961853,0.15691129863262177,0.15365582704544067,0.03179694712162018,0.09177142381668091,0.0542750358581543,0.013622939586639404,0.04484844207763672,8.446491965393738,-0.0542750358581543,-0.013622939586639404,0.04484844207763672,0.49975281953811646,0.5439043045043945,0.48907023668289185,0.01769237220287323
002091:0,True,47,50.000911712646484,0.0,0,28.975382150129303,False,0.03109700419008732,0.02992881089448929,0.008443336002528667,0.07529723644256592,0.145175039768219,0.14332908391952515,0.05898642539978027,13.450872759890201,0.145175039768219,0.14332908391952515,0.05898642539978027,0.6277708411216736,0.677970290184021,0.5216110348701477,0.06646654009819031,0.05216113105416298,0.04119487106800079,0.0382232666015625,0.18413114547729492,0.16693353652954102,0.002190113067626953,4.684844054555757,0.18413114547729492,0.16693353652954102,-0.002190113067626953,0.6129926443099976,0.6353552937507629,0.5382658839225769,-0.03536953590810299
002091:1,True,149,23.36771583557129,0.0,0,1.029780845972355,True,0.06814759224653244,0.06401091068983078,0.023381570354104042,0.017838358879089355,0.03846263885498047,0.028701722621917725,0.02869570255279541,41.96838058062282,0.03846263885498047,-0.028701722621917725,-0.02869570255279541,0.6567833423614502,0.6684094667434692,0.5386420488357544,0.10224776715040207,0.07902533560991287,0.06488144397735596,0.05026733875274658,0.008290469646453857,0.0516703724861145,0.035927772521972656,10.388026057250388,0.008290469646453857,-0.0516703724861145,-0.035927772521972656,0.6364647150039673,0.6696068048477173,0.561204195022583,-0.03410017490386963
002091:2,True,122,23.887157440185547,0.0,1,1.029780845972355,True,0.12442952394485474,0.09173165261745453,0.08407145738601685,0.016092360019683838,0.05951744318008423,0.01281052827835083,0.04783511161804199,2.7877895210648944,-0.05951744318008423,-0.01281052827835083,0.04783511161804199,0.5868225693702698,0.5996650457382202,0.3245812654495239,0.09922444075345993,0.09243328869342804,0.036077361553907394,0.04127317667007446,0.039237797260284424,0.01093202829360962,0.021213531494140625,5.725255807601449,-0.039237797260284424,-0.01093202829360962,-0.021213531494140625,0.6541402339935303,0.6827861070632935,0.40666651725769043,0.025205083191394806
002115:0,True,68,34.285926818847656,0.0,1,12.291379386527678,False,0.06742386519908905,0.01937386393547058,0.06458041816949844,0.19252240657806396,0.0521426796913147,0.09402871131896973,0.030077576637268066,15.790263549667259,0.0521426796913147,0.09402871131896973,0.030077576637268066,0.6019464731216431,0.7349579334259033,0.2444913238286972,0.07284713536500931,0.0728396326303482,0.0010450454428792,0.1975812315940857,0.022427737712860107,0.03849118947982788,0.07929348945617676,7.725312781499602,0.022427737712860107,0.03849118947982788,0.07929348945617676,0.6304911375045776,0.7750272750854492,0.4128507077693939,-0.005423270165920258
002115:1,True,174,22.45829963684082,0.0,1,12.291379386527678,False,0.26054468750953674,0.10416862368583679,0.23881463706493378,0.13921403884887695,0.023875117301940918,0.032558321952819824,0.06980741024017334,1.1721014427092082,0.023875117301940918,0.032558321952819824,-0.06980741024017334,0.3724891245365143,0.41643625497817993,0.22834639251232147,0.13799026608467102,0.027764122933149338,0.13516828417778015,0.037665486335754395,7.355213165283203e-05,0.00586545467376709,0.07655048370361328,0.949737804090273,-7.355213165283203e-05,0.00586545467376709,-0.07655048370361328,0.589823842048645,0.6104863882064819,0.48954179883003235,0.12255442142486572
002127:0,True,133,28.05446434020996,0.0,0,,False,0.03161494433879852,0.03012256883084774,0.009598730131983757,0.054381608963012695,0.0675460696220398,0.00039446353912353516,0.06723511219024658,4.8583272170084095,0.0675460696220398,0.00039446353912353516,0.06723511219024658,0.8033097386360168,0.8531160354614258,0.5974313020706177,0.084028460085392,0.0770547091960907,0.03351645916700363,0.0374065637588501,0.229464590549469,0.003779470920562744,0.03975725173950195,3.9218809610429815,0.229464590549469,-0.003779470920562744,0.03975725173950195,0.6722903847694397,0.699834406375885,0.6032276749610901,-0.052413515746593475
002205:0,True,33,57.49654006958008,0.0,0,36.83479498457954,False,0.12648215889930725,0.12373188138008118,0.02623283490538597,0.07165324687957764,0.0006743669509887695,0.008279681205749512,0.004228472709655762,6.964306764555121,-0.0006743669509887695,0.008279681205749512,0.004228472709655762,0.5534875392913818,0.5922229290008545,0.5064789652824402,0.0789361447095871,0.06828312575817108,0.0396021343767643,0.07563817501068115,0.06214737892150879,0.02411055564880371,0.006688117980957031,2.4332958729520624,0.06214737892150879,0.02411055564880371,-0.006688117980957031,0.6647661328315735,0.7178937792778015,0.44866639375686646,0.047546014189720154
002205:1,True,162,23.005956649780273,0.0,0,36.83479498457954,False,0.09144185483455658,0.04284217208623886,0.08078465610742569,0.12936270236968994,0.2061024308204651,0.12078297138214111,0.07297921180725098,6.419111047092034,0.2061024308204651,0.12078297138214111,0.07297921180725098,0.49851754307746887,0.570537805557251,0.46678707003593445,0.07526231557130814,0.014442022889852524,0.073863685131073,0.07077902555465698,0.08957010507583618,0.06688708066940308,0.06487166881561279,16.056090869698483,0.08957010507583618,0.06688708066940308,0.06487166881561279,0.6218560338020325,0.6718261241912842,0.5809327363967896,0.016179539263248444
002229:0,True,67,41.187625885009766,0.0,0,,False,0.12018477916717529,0.030650530010461807,0.1162107065320015,0.11827224493026733,0.06557327508926392,0.07047605514526367,0.05725085735321045,10.904137462736896,0.06557327508926392,-0.07047605514526367,-0.05725085735321045,0.5184646844863892,0.5793665647506714,0.3156128525733948,0.09514491260051727,0.06361984461545944,0.0707465186715126,0.027566492557525635,0.031838953495025635,0.05761617422103882,0.004981040954589844,6.433915254746951,0.031838953495025635,-0.05761617422103882,0.004981040954589844,0.6288300156593323,0.6455241441726685,0.5449730753898621,0.02503986656665802
002274:0,True,46,38.38583755493164,0.0,1,,False,0.07023224979639053,0.03927108272910118,0.058226704597473145,0.19381868839263916,0.042585670948028564,0.007034599781036377,0.07887017726898193,18.558662163678488,0.042585670948028564,0.007034599781036377,0.07887017726898193,0.5808551907539368,0.7062649130821228,0.17490781843662262,0.06806360185146332,0.013058505952358246,0.06679916381835938,0.27790307998657227,0.015133798122406006,0.0010392069816589355,0.05922996997833252,2.275054050261207,-0.015133798122406006,-0.0010392069816589355,0.05922996997833252,0.5511606335639954,0.7337916493415833,0.3381667733192444,0.0021686479449272156
002367:0,True,29,35.919029235839844,0.0,0,2.409304975486482,False,0.09338141232728958,0.028730368241667747,0.08885186165571213,0.20093286037445068,0.052756428718566895,0.01161956787109375,0.001457810401916504,0.6882713324730149,-0.052756428718566895,-0.01161956787109375,0.001457810401916504,0.5561236143112183,0.68033367395401,0.38035693764686584,0.047111961990594864,0.00487935496494174,0.04685860499739647,0.03378427028656006,0.017574548721313477,0.01958101987838745,0.0586400032043457,10.729988129469081,-0.017574548721313477,-0.01958101987838745,0.0586400032043457,0.7712003588676453,0.7979223728179932,0.3451400399208069,0.04626945033669472
