method,condition,cls,metric,iou,gt_objects,has_gt,ap,strong_minus_method
L4DR_official,sleet,bus,3d,0.5,1132,True,62.915050947980276,-24.43631485120897
L4DR_official,sleet,bus,3d,0.3,1132,True,74.74922014367492,-17.277357750958217
L4DR_official,sleet,bus,bev,0.7,1132,True,34.84362435943518,-12.167548653046982
L4DR_official,sleet,bus,bev,0.5,1132,True,70.21761581434156,-21.90331353630844
L4DR_official,sleet,bus,bev,0.3,1132,True,76.95430928553299,-18.876187466341143
L4DR_official,lightsnow,sed,3d,0.7,1360,True,21.138535764888257,-10.472145888346779
L4DR_official,lightsnow,sed,3d,0.5,1360,True,62.32145811621768,-1.5764353527858788
L4DR_official,lightsnow,sed,3d,0.3,1360,True,87.70972634016832,1.8457226269452036
L4DR_official,lightsnow,sed,bev,0.7,1360,True,66.66113293554335,0.776274782655463
L4DR_official,lightsnow,sed,bev,0.5,1360,True,87.95223290766204,-0.48309444533356327
L4DR_official,lightsnow,sed,bev,0.3,1360,True,90.38351203421313,-0.25320986880456076
L4DR_official,lightsnow,bus,3d,0.7,540,True,36.40180055252114,12.073992814098744
L4DR_official,lightsnow,bus,3d,0.5,540,True,53.297252342940716,21.794607935572564
L4DR_official,lightsnow,bus,3d,0.3,540,True,80.47092661099529,9.092574704032756
L4DR_official,lightsnow,bus,bev,0.7,540,True,56.3281104281011,17.865988828228055
L4DR_official,lightsnow,bus,bev,0.5,540,True,68.17358560430498,20.963663543088003
L4DR_official,lightsnow,bus,bev,0.3,540,True,88.47576229207289,6.165450256753999
L4DR_official,heavysnow,sed,3d,0.7,1611,True,16.71069849504577,1.4745339919981504
L4DR_official,heavysnow,sed,3d,0.5,1611,True,53.33468441306086,-2.8493604443538203
L4DR_official,heavysnow,sed,3d,0.3,1611,True,58.487863244162,5.085679607906464
L4DR_official,heavysnow,sed,bev,0.7,1611,True,45.05851013954842,-1.8117053748441592
L4DR_official,heavysnow,sed,bev,0.5,1611,True,56.543186491816954,4.790688709880584
L4DR_official,heavysnow,sed,bev,0.3,1611,True,61.054058430420156,4.819769800814882
L4DR_official,heavysnow,bus,3d,0.7,1137,True,15.893298968296982,-1.9515751736340619
L4DR_official,heavysnow,bus,3d,0.5,1137,True,41.10701771835895,-1.7386228240944774
L4DR_official,heavysnow,bus,3d,0.3,1137,True,63.763961728938746,8.577276772728432
L4DR_official,heavysnow,bus,bev,0.7,1137,True,49.18640063281548,-12.260850382964314
L4DR_official,heavysnow,bus,bev,0.5,1137,True,74.62164049959344,4.342920421737517
L4DR_official,heavysnow,bus,bev,0.3,1137,True,74.81388708814588,14.690135138457109
L4DR_official,day,sed,3d,0.7,19961,True,10.628648012932333,1.8403490358592762
L4DR_official,day,sed,3d,0.5,19961,True,55.92202002517775,-1.2124852363814398
L4DR_official,day,sed,3d,0.3,19961,True,76.5767437999036,0.16394698555062348
L4DR_official,day,sed,bev,0.7,19961,True,49.24993587713042,-4.661258039216264
L4DR_official,day,sed,bev,0.5,19961,True,73.82603877654316,-0.18471232940784432
L4DR_official,day,sed,bev,0.3,19961,True,79.37261623968328,-0.06092474368870171
L4DR_official,day,bus,3d,0.7,3603,True,8.985154256968915,-4.3637965516836985
L4DR_official,day,bus,3d,0.5,3603,True,39.848635146963964,-13.053031788915316
L4DR_official,day,bus,3d,0.3,3603,True,59.33504449739604,-5.661074531914046
L4DR_official,day,bus,bev,0.7,3603,True,26.98115055925645,-11.403304289265268
L4DR_official,day,bus,bev,0.5,3603,True,50.832762371960285,-9.012740678861213
L4DR_official,day,bus,bev,0.3,3603,True,60.42172390527735,-3.4380355486432492
L4DR_official,night,sed,3d,0.7,9652,True,13.296827075923032,-1.1254698480979926
L4DR_official,night,sed,3d,0.5,9652,True,49.8235924178916,-2.9100683173331063
L4DR_official,night,sed,3d,0.3,9652,True,77.27044380207344,-6.995442903470703
L4DR_official,night,sed,bev,0.7,9652,True,49.1043772589919,-6.846466655537853
L4DR_official,night,sed,bev,0.5,9652,True,73.35579085691555,-6.88932468216619
L4DR_official,night,sed,bev,0.3,9652,True,80.96420961297494,-7.544244990822392
L4DR_official,night,bus,3d,0.7,2240,True,13.366655970211704,4.830402730433361
L4DR_official,night,bus,3d,0.5,2240,True,43.709691762220665,-1.0226119676599552
L4DR_official,night,bus,3d,0.3,2240,True,67.49583786676513,-3.6675098606486998
L4DR_official,night,bus,bev,0.7,2240,True,35.743545601803575,-2.104288892846917
L4DR_official,night,bus,bev,0.5,2240,True,64.13279487686596,-1.8585129890995802
L4DR_official,night,bus,bev,0.3,2240,True,77.0813387873386,0.9480801368056717
L4DR_official,urban,sed,3d,0.7,12032,True,13.754381287300932,1.0973650257182275
L4DR_official,urban,sed,3d,0.5,12032,True,56.26426102733008,1.0674691856359217
L4DR_official,urban,sed,3d,0.3,12032,True,75.38831235356375,2.563243737412776
L4DR_official,urban,sed,bev,0.7,12032,True,52.897619474836134,-2.505286567778377
L4DR_official,urban,sed,bev,0.5,12032,True,71.87408918824018,2.6060261948637873
L4DR_official,urban,sed,bev,0.3,12032,True,78.62051397347163,2.1613572645016035
L4DR_official,urban,bus,3d,0.7,748,True,21.945514500012155,-1.9276272374898547
L4DR_official,urban,bus,3d,0.5,748,True,41.9611939374828,5.838623307852572
L4DR_official,urban,bus,3d,0.3,748,True,67.70902560794276,17.474753318256234
L4DR_official,urban,bus,bev,0.7,748,True,52.526588208086736,-9.268459477677304
L4DR_official,urban,bus,bev,0.5,748,True,67.21646148451175,11.492479026404226
L4DR_official,urban,bus,bev,0.3,748,True,67.8306438128925,17.690302828174538
L4DR_official,highway,sed,3d,0.7,8175,True,7.51743454043791,-2.151298866847444
L4DR_official,highway,sed,3d,0.5,8175,True,54.228101845716694,1.8549251623892644
L4DR_official,highway,sed,3d,0.3,8175,True,82.22115562991851,0.8369103113166432
L4DR_official,highway,sed,bev,0.7,8175,True,46.103756230402496,-4.316427413079317
L4DR_official,highway,sed,bev,0.5,8175,True,78.70326599706947,0.8802572343109887
L4DR_official,highway,sed,bev,0.3,8175,True,85.14505393950269,0.5821105045498456
L4DR_official,highway,bus,3d,0.7,3774,True,10.213326483088915,-0.5070855985091693
L4DR_official,highway,bus,3d,0.5,3774,True,40.9973401412801,-7.86520637173016
L4DR_official,highway,bus,3d,0.3,3774,True,62.01945771783394,-4.5673749740873575
L4DR_official,highway,bus,bev,0.7,3774,True,27.720948034670545,-6.114800326683305
L4DR_official,highway,bus,bev,0.5,3774,True,55.45298372842726,-4.62011948673252
L4DR_official,highway,bus,bev,0.3,3774,True,67.68942750382796,0.38622935313398443
L4DR_official,countryside,sed,3d,0.7,363,True,7.554221902447994,0.5723582996082648
L4DR_official,countryside,sed,3d,0.5,363,True,42.956158943152396,-8.719142111715364
L4DR_official,countryside,sed,3d,0.3,363,True,79.04358827935017,-19.027611583298743
L4DR_official,countryside,sed,bev,0.7,363,True,40.05800081968188,-16.778014625559024
L4DR_official,countryside,sed,bev,0.5,363,True,71.76368076072858,-15.833432222773979
L4DR_official,countryside,sed,bev,0.3,363,True,80.42597377161869,-15.099228859841915
L4DR_official,countryside,bus,3d,0.7,173,True,3.1136481577581736,-1.527161320465998
L4DR_official,countryside,bus,3d,0.5,173,True,25.345737993462407,-13.03031497017936
L4DR_official,countryside,bus,3d,0.3,173,True,41.7718039376667,-16.937346296105517
L4DR_official,countryside,bus,bev,0.7,173,True,20.624901944219843,-13.000855721840802
L4DR_official,countryside,bus,bev,0.5,173,True,25.748051294945938,-6.149433457522001
L4DR_official,countryside,bus,bev,0.3,173,True,45.33047479145438,-17.984177254332362
L4DR_official,alleyway,sed,3d,0.7,3844,True,8.667705024309276,-5.958701348271918
L4DR_official,alleyway,sed,3d,0.5,3844,True,38.52127238039093,-17.453267563922196
L4DR_official,alleyway,sed,3d,0.3,3844,True,61.58891000638219,-23.481281803270164
L4DR_official,alleyway,sed,bev,0.7,3844,True,35.45061670361921,-19.446679257978808
L4DR_official,alleyway,sed,bev,0.5,3844,True,61.19722368044669,-25.92897028036218
L4DR_official,alleyway,sed,bev,0.3,3844,True,66.94976453519433,-25.796926498391286
L4DR_official,alleyway,bus,3d,0.7,164,True,2.682926829268293,-2.541534110993284
L4DR_official,alleyway,bus,3d,0.5,164,True,5.616054454787618,-2.3851547136832854
L4DR_official,alleyway,bus,3d,0.3,164,True,19.149359114368533,3.8262676515331897
L4DR_official,alleyway,bus,bev,0.7,164,True,3.684402122890043,-2.0078884633435097
L4DR_official,alleyway,bus,bev,0.5,164,True,11.024548226465487,0.6783804060093566
L4DR_official,alleyway,bus,bev,0.3,164,True,19.149359114368533,6.3322804916571975
L4DR_official,parkinglots,sed,3d,0.7,653,True,23.830821483711702,3.5978402358002626
L4DR_official,parkinglots,sed,3d,0.5,653,True,52.842473217807594,-1.803753866053249
L4DR_official,parkinglots,sed,3d,0.3,653,True,66.96665964807215,8.337284184095239
L4DR_official,parkinglots,sed,bev,0.7,653,True,33.083479398380305,3.266231333595613
L4DR_official,parkinglots,sed,bev,0.5,653,True,60.794475792541256,0.18792507814418258
L4DR_official,parkinglots,sed,bev,0.3,653,True,68.5091181195601,7.0243891422701665
L4DR_official,parkinglots,bus,3d,0.7,361,True,3.7830405474703044,5.5822789748525325
L4DR_official,parkinglots,bus,3d,0.5,361,True,52.214094058281106,-12.181208037521145
L4DR_official,parkinglots,bus,3d,0.3,361,True,63.10197511287381,3.687135286365894
L4DR_official,parkinglots,bus,bev,0.7,361,True,25.643215356537695,-5.825537901605017
L4DR_official,parkinglots,bus,bev,0.5,361,True,57.71043198871026,-6.368660009664829
L4DR_official,parkinglots,bus,bev,0.3,361,True,65.23895684877701,1.8120077920920465
L4DR_official,shoulder,sed,3d,0.7,861,True,63.50177504382055,13.878738439808508
L4DR_official,shoulder,sed,3d,0.5,861,True,91.12750377034001,3.4433041493290517
L4DR_official,shoulder,sed,3d,0.3,861,True,93.71494668495805,3.6068162588401407
L4DR_official,shoulder,sed,bev,0.7,861,True,82.76558625233206,7.996405872188987
L4DR_official,shoulder,sed,bev,0.5,861,True,96.78664747566779,0.6381715147682598
L4DR_official,shoulder,sed,bev,0.3,861,True,99.67824751243526,0.15214046654470792
L4DR_official,shoulder,bus,3d,0.7,0,False,0.0,0.0
L4DR_official,shoulder,bus,3d,0.5,0,False,0.0,0.0
L4DR_official,shoulder,bus,3d,0.3,0,False,0.0,0.0
L4DR_official,shoulder,bus,bev,0.7,0,False,0.0,0.0
L4DR_official,shoulder,bus,bev,0.5,0,False,0.0,0.0
L4DR_official,shoulder,bus,bev,0.3,0,False,0.0,0.0
L4DR_official,mountain,sed,3d,0.7,1086,True,18.662953750216992,-8.54855442302129
L4DR_official,mountain,sed,3d,0.5,1086,True,76.24364694602644,-9.950061803538034
L4DR_official,mountain,sed,3d,0.3,1086,True,91.07551514563444,-1.599013897512009
L4DR_official,mountain,sed,bev,0.7,1086,True,78.97577391262189,-4.609008381902228
L4DR_official,mountain,sed,bev,0.5,1086,True,91.67014057049624,-0.03819620112567179
L4DR_official,mountain,sed,bev,0.3,1086,True,91.86219031084822,0.269078643781981
L4DR_official,mountain,bus,3d,0.7,598,True,19.23462564717242,-4.112143492735125
L4DR_official,mountain,bus,3d,0.5,598,True,78.11794335874893,-26.320653268604254
L4DR_official,mountain,bus,3d,0.3,598,True,91.18015921344639,-31.980633703181226
L4DR_official,mountain,bus,bev,0.7,598,True,45.42711365917359,-7.079001398228421
L4DR_official,mountain,bus,bev,0.5,598,True,88.168931924151,-32.073865244214296
L4DR_official,mountain,bus,bev,0.3,598,True,91.18015921344639,-31.980633703181226
L4DR_official,university,sed,3d,0.7,2599,True,7.011223435091758,-2.0126712343653503
L4DR_official,university,sed,3d,0.5,2599,True,48.5801028498369,-3.6172593319598647
L4DR_official,university,sed,3d,0.3,2599,True,75.13360355748763,-5.420165420415628
L4DR_official,university,sed,bev,0.7,2599,True,45.318791188768365,-14.911221531233814
L4DR_official,university,sed,bev,0.5,2599,True,72.48708563849779,-6.449675501754186
L4DR_official,university,sed,bev,0.3,2599,True,75.57457879698973,-3.3632852649286065
L4DR_official,university,bus,3d,0.7,25,True,0.0,0.0
L4DR_official,university,bus,3d,0.5,25,True,0.0,0.0
L4DR_official,university,bus,3d,0.3,25,True,0.0,0.0
L4DR_official,university,bus,bev,0.7,25,True,0.0,0.0
L4DR_official,university,bus,bev,0.5,25,True,0.0,0.0
L4DR_official,university,bus,bev,0.3,25,True,0.0,0.0
ASF_official,all,sed,3d,0.3,29613,True,74.97794695657676,-0.3935975212658178
ASF_official,all,sed,3d,0.5,29613,True,52.09162529168767,0.05028449573768512
ASF_official,all,sed,3d,0.7,29613,True,11.854227787775777,0.4540557797053175
ASF_official,all,sed,bev,0.3,29613,True,77.84756800138433,-0.5267982193571328
ASF_official,all,sed,bev,0.5,29613,True,71.70175872066424,-0.4361557782493719
ASF_official,all,sed,bev,0.7,29613,True,43.2084463511566,1.0484554241353479
ASF_official,all,bus,3d,0.3,5843,True,58.12835520133631,1.1158304868350157
ASF_official,all,bus,3d,0.5,5843,True,31.055836725253055,2.910247985594747
ASF_official,all,bus,3d,0.7,5843,True,7.93057570170773,1.9849594637493242
ASF_official,all,bus,bev,0.3,5843,True,67.85341563441995,-2.716198355805062
ASF_official,all,bus,bev,0.5,5843,True,53.20653519852178,-2.6140146116567564
ASF_official,all,bus,bev,0.7,5843,True,20.853579642957946,2.2744415275162453
ASF_official,normal,sed,3d,0.3,15988,True,74.13846385475061,-0.6238764559453642
ASF_official,normal,sed,3d,0.5,15988,True,49.62937192191424,-0.23878505426785068
ASF_official,normal,sed,3d,0.7,15988,True,7.41858471823177,-1.8648559593726564
ASF_official,normal,sed,bev,0.3,15988,True,76.93696403582551,-0.8072790094917082
ASF_official,normal,sed,bev,0.5,15988,True,70.65476501087757,-0.6493663960406195
ASF_official,normal,sed,bev,0.7,15988,True,36.37259408289393,-0.7854948420585686
ASF_official,normal,bus,3d,0.3,2763,True,53.28396691757169,-1.6530765142841446
ASF_official,normal,bus,3d,0.5,2763,True,23.932995588579942,0.0031412737935596624
ASF_official,normal,bus,3d,0.7,2763,True,5.728362594412192,-3.2455901735820123
ASF_official,normal,bus,bev,0.3,2763,True,57.35129446247801,-1.825577931205423
ASF_official,normal,bus,bev,0.5,2763,True,36.91333613194176,-1.778232693470521
ASF_official,normal,bus,bev,0.7,2763,True,11.30274464241066,-0.9001729559236278
ASF_official,overcast,sed,3d,0.3,1107,True,82.35468228208515,1.9492021222927178
ASF_official,overcast,sed,3d,0.5,1107,True,53.37664815403531,6.246970537358379
ASF_official,overcast,sed,3d,0.7,1107,True,6.298901277641798,2.425414937524808
ASF_official,overcast,sed,bev,0.3,1107,True,89.36570822189952,2.0214150486766584
ASF_official,overcast,sed,bev,0.5,1107,True,81.98155331823098,0.3241292553973807
ASF_official,overcast,sed,bev,0.7,1107,True,46.16740589274425,-0.7033706004713167
ASF_official,overcast,bus,3d,0.3,151,True,75.32582793213054,-1.5045228491325275
ASF_official,overcast,bus,3d,0.5,151,True,47.04012126011879,2.6147476970932075
ASF_official,overcast,bus,3d,0.7,151,True,8.177121394765297,-2.9261193937274994
ASF_official,overcast,bus,bev,0.3,151,True,81.67069508532919,-7.649673155511863
ASF_official,overcast,bus,bev,0.5,151,True,54.739976399475886,7.565179001137537
ASF_official,overcast,bus,bev,0.7,151,True,21.953597635504902,-3.2377809318833144
ASF_official,fog,sed,3d,0.3,1947,True,92.25503949710469,2.2007288016511524
ASF_official,fog,sed,3d,0.5,1947,True,80.54989713755023,-0.2484130941969056
ASF_official,fog,sed,3d,0.7,1947,True,38.988782336889166,4.529260303211792
ASF_official,fog,sed,bev,0.3,1947,True,94.91345109202213,-0.07420668447061018
ASF_official,fog,sed,bev,0.5,1947,True,94.78265074487796,-0.11476743711411075
ASF_official,fog,sed,bev,0.7,1947,True,79.65763412163979,2.5147117326640256
ASF_official,fog,bus,3d,0.3,0,False,0.0,0.0
ASF_official,fog,bus,3d,0.5,0,False,0.0,0.0
ASF_official,fog,bus,3d,0.7,0,False,0.0,0.0
ASF_official,fog,bus,bev,0.3,0,False,0.0,0.0
ASF_official,fog,bus,bev,0.5,0,False,0.0,0.0
ASF_official,fog,bus,bev,0.7,0,False,0.0,0.0
ASF_official,rain,sed,3d,0.3,5978,True,66.3666834828411,1.7429694708869476
ASF_official,rain,sed,3d,0.5,5978,True,46.85401943672793,1.4448292569195331
ASF_official,rain,sed,3d,0.7,5978,True,17.18058831482299,0.3133000340339862
ASF_official,rain,sed,bev,0.3,5978,True,69.15170618976515,-0.3089751889414174
ASF_official,rain,sed,bev,0.5,5978,True,62.269378265348685,1.7861995121292082
ASF_official,rain,sed,bev,0.7,5978,True,43.52263057534297,1.3773888656813753
ASF_official,rain,bus,3d,0.3,120,True,7.893203954541796,2.189930762635737
ASF_official,rain,bus,3d,0.5,120,True,2.4840301974448318,2.567610011579493
ASF_official,rain,bus,3d,0.7,120,True,0.0,0.9004300467715103
ASF_official,rain,bus,bev,0.3,120,True,7.893203954541796,2.189930762635737
ASF_official,rain,bus,bev,0.5,120,True,7.893203954541796,0.4630798701435621
ASF_official,rain,bus,bev,0.7,120,True,0.7998099461514095,2.85144079110703
ASF_official,sleet,sed,3d,0.3,1622,True,70.42968503556456,2.086885409098315
ASF_official,sleet,sed,3d,0.5,1622,True,44.04536377990363,5.083614292710678
ASF_official,sleet,sed,3d,0.7,1622,True,8.332399706694844,-1.0118034421707227
ASF_official,sleet,sed,bev,0.3,1622,True,74.00247266003682,1.6074453197199148
ASF_official,sleet,sed,bev,0.5,1622,True,64.29971942503285,-0.4534267552793594
ASF_official,sleet,sed,bev,0.7,1622,True,40.477166488231234,1.5357340886192006
ASF_official,sleet,bus,3d,0.3,1132,True,59.549548818902096,-2.0776864261853945
ASF_official,sleet,bus,3d,0.5,1132,True,38.831956170888624,-0.35322007411731704
ASF_official,sleet,bus,3d,0.7,1132,True,8.738664961928992,0.597854416695963
ASF_official,sleet,bus,bev,0.3,1132,True,60.54280667676293,-2.4646848575710862
ASF_official,sleet,bus,bev,0.5,1132,True,50.64507343794078,-2.3307711599076626
ASF_official,sleet,bus,bev,0.7,1132,True,22.174883595120217,0.5011921112679829
ASF_official,lightsnow,sed,3d,0.3,1360,True,88.23847406405349,1.3169749030600286
ASF_official,lightsnow,sed,3d,0.5,1360,True,59.251436881905306,1.4935858815264922
ASF_official,lightsnow,sed,3d,0.7,1360,True,10.848713360826416,-0.18232348428493772
ASF_official,lightsnow,sed,bev,0.3,1360,True,90.85357079684266,-0.7232686314340953
ASF_official,lightsnow,sed,bev,0.5,1360,True,87.9794133975015,-0.5102749351730296
ASF_official,lightsnow,sed,bev,0.7,1360,True,67.89478918337454,-0.45738146517572886
ASF_official,lightsnow,bus,3d,0.3,540,True,88.25935219842833,1.3041491165997172
ASF_official,lightsnow,bus,3d,0.5,540,True,70.81127016589451,4.280590112618768
ASF_official,lightsnow,bus,3d,0.7,540,True,39.85807168093349,8.61772168568639
ASF_official,lightsnow,bus,bev,0.3,540,True,94.46301987468712,0.17819267413976547
ASF_official,lightsnow,bus,bev,0.5,540,True,91.02288067610948,-1.8856315287165017
ASF_official,lightsnow,bus,bev,0.7,540,True,69.53403189422211,4.660067362107043
ASF_official,heavysnow,sed,3d,0.3,1611,True,63.60797021105265,-0.03442735898418903
ASF_official,heavysnow,sed,3d,0.5,1611,True,49.52424782762442,0.9610761410826214
ASF_official,heavysnow,sed,3d,0.7,1611,True,16.6205910527445,1.5646414342994177
ASF_official,heavysnow,sed,bev,0.3,1611,True,63.89596450476439,1.9778637264706447
ASF_official,heavysnow,sed,bev,0.5,1611,True,61.279116602695694,0.05475859900184332
ASF_official,heavysnow,sed,bev,0.7,1611,True,42.616778269169906,0.6300264955343522
ASF_official,heavysnow,bus,3d,0.3,1137,True,68.20418622088357,4.137052280783607
ASF_official,heavysnow,bus,3d,0.5,1137,True,32.550531908424915,6.817862985839554
ASF_official,heavysnow,bus,3d,0.7,1137,True,7.825995971587418,6.115727823075502
ASF_official,heavysnow,bus,bev,0.3,1137,True,87.51376457522746,1.9902576513755292
ASF_official,heavysnow,bus,bev,0.5,1137,True,79.69984775555656,-0.7352868342256045
ASF_official,heavysnow,bus,bev,0.7,1137,True,29.589559826906587,7.335990422944576
ASF_official,day,sed,3d,0.3,19961,True,77.14190080374229,-0.4012100182880687
ASF_official,day,sed,3d,0.5,19961,True,54.75598286987021,-0.04644808107389764
ASF_official,day,sed,3d,0.7,19961,True,12.594213477752811,-0.12521642896120255
ASF_official,day,sed,bev,0.3,19961,True,79.83859234146277,-0.5269008454681909
ASF_official,day,sed,bev,0.5,19961,True,74.1060258863607,-0.4646994392253845
ASF_official,day,sed,bev,0.7,19961,True,45.140982188209506,-0.5523043502953513
ASF_official,day,bus,3d,0.3,3603,True,56.9292882026023,-3.2553182371203064
ASF_official,day,bus,3d,0.5,3603,True,27.719277309777674,-0.9236739517290253
ASF_official,day,bus,3d,0.7,3603,True,6.711469281739466,-2.090111576454249
ASF_official,day,bus,bev,0.3,3603,True,60.21894965556813,-3.2352612989340344
ASF_official,day,bus,bev,0.5,3603,True,44.76612474412965,-2.946103051030576
ASF_official,day,bus,bev,0.7,3603,True,16.6243848839265,-1.0465386139353186
ASF_official,night,sed,3d,0.3,9652,True,70.67299438396955,-0.39799348536681123
ASF_official,night,sed,3d,0.5,9652,True,46.58593243169625,0.3275916688622402
ASF_official,night,sed,3d,0.7,9652,True,11.23791429710876,0.9334429307162786
ASF_official,night,sed,bev,0.3,9652,True,73.91598674452821,-0.49602212237566334
ASF_official,night,sed,bev,0.5,9652,True,66.84370892725146,-0.3772427525020987
ASF_official,night,sed,bev,0.7,9652,True,40.7247944433854,1.5331161600686514
ASF_official,night,bus,3d,0.3,2240,True,60.36562791309061,3.4627000930258163
ASF_official,night,bus,3d,0.5,2240,True,36.95414581651178,5.732933978048926
ASF_official,night,bus,3d,0.7,2240,True,11.795749564263,6.401309136382066
ASF_official,night,bus,bev,0.3,2240,True,75.85685730060533,2.1725616235389396
ASF_official,night,bus,bev,0.5,2240,True,62.501625521904444,-0.2273436341380659
ASF_official,night,bus,bev,0.7,2240,True,25.94431296741182,7.69494374154484
ASF_official,urban,sed,3d,0.3,12032,True,78.21530346687796,-0.26374737590143127
ASF_official,urban,sed,3d,0.5,12032,True,57.069269146190074,0.26246106677592707
ASF_official,urban,sed,3d,0.7,12032,True,14.436119359295468,0.41562695372369163
ASF_official,urban,sed,bev,0.3,12032,True,81.14274190212569,-0.3608706641524577
ASF_official,urban,sed,bev,0.5,12032,True,74.76960621471763,-0.2894908316136622
ASF_official,urban,sed,bev,0.7,12032,True,50.836694047562126,-0.4443611405043697
ASF_official,urban,bus,3d,0.3,748,True,86.24622015391492,-1.0624412277159223
ASF_official,urban,bus,3d,0.5,748,True,45.14661479140337,2.6532024539319963
ASF_official,urban,bus,3d,0.7,748,True,13.19080014789471,6.8270871146275915
ASF_official,urban,bus,bev,0.3,748,True,88.53903758982509,-3.0180909487580436
ASF_official,urban,bus,bev,0.5,748,True,82.30261788411943,-3.593677373203448
ASF_official,urban,bus,bev,0.7,748,True,38.80794482057661,4.450183909832823
ASF_official,highway,sed,3d,0.3,8175,True,81.45046674612678,1.607599195108378
ASF_official,highway,sed,3d,0.5,8175,True,55.73026706875257,0.35275993935339045
ASF_official,highway,sed,3d,0.7,8175,True,6.244769341412074,-0.8786336678216085
ASF_official,highway,sed,bev,0.3,8175,True,84.34393180859784,1.3832326354546893
ASF_official,highway,sed,bev,0.5,8175,True,78.05297775458348,1.5305454767969735
ASF_official,highway,sed,bev,0.7,8175,True,41.99861999751438,-0.2112911801912034
ASF_official,highway,bus,3d,0.3,3774,True,56.79300374524857,0.6590789984980105
ASF_official,highway,bus,3d,0.5,3774,True,29.334711576873406,3.7974221926765317
ASF_official,highway,bus,3d,0.7,3774,True,8.114078627460296,1.5921622571194494
ASF_official,highway,bus,bev,0.3,3774,True,68.39847864916388,-0.3228217922019354
ASF_official,highway,bus,bev,0.5,3774,True,51.451891907410385,-0.6190276657156417
ASF_official,highway,bus,bev,0.7,3774,True,18.690332636240395,2.915815071746845
ASF_official,countryside,sed,3d,0.3,363,True,65.56484751745663,-5.548870821405195
ASF_official,countryside,sed,3d,0.5,363,True,43.50148816290062,-9.26447133146359
ASF_official,countryside,sed,3d,0.7,363,True,6.530115388438913,1.5964648136173452
ASF_official,countryside,sed,bev,0.3,363,True,69.847527648194,-4.520782736417232
ASF_official,countryside,sed,bev,0.5,363,True,60.368185366711856,-4.437936828757259
ASF_official,countryside,sed,bev,0.7,363,True,27.25403185255677,-3.9740456584339157
ASF_official,countryside,bus,3d,0.3,173,True,32.68170426065163,-7.847246619090448
ASF_official,countryside,bus,3d,0.5,173,True,15.098722415795587,-2.7832993925125393
ASF_official,countryside,bus,3d,0.7,173,True,1.9744483159117305,-0.3879614786195549
ASF_official,countryside,bus,bev,0.3,173,True,36.0397184999518,-8.693420962829787
ASF_official,countryside,bus,bev,0.5,173,True,20.90592334494773,-1.3073055075237932
ASF_official,countryside,bus,bev,0.7,173,True,10.73170731707317,-3.1076610946941283
ASF_official,alleyway,sed,3d,0.3,3844,True,39.07215294721143,-0.9645247440993998
ASF_official,alleyway,sed,3d,0.5,3844,True,20.96564531014054,0.10235950632819524
ASF_official,alleyway,sed,3d,0.7,3844,True,4.01230981209457,-1.3033061360572127
ASF_official,alleyway,sed,bev,0.3,3844,True,42.31873165539752,-1.165893618594474
ASF_official,alleyway,sed,bev,0.5,3844,True,35.67898364381531,-0.4107302437307965
ASF_official,alleyway,sed,bev,0.7,3844,True,17.434291234731138,-1.4303537890907343
ASF_official,alleyway,bus,3d,0.3,164,True,20.6062415028347,2.3693852630670236
ASF_official,alleyway,bus,3d,0.5,164,True,4.523238120081736,-1.2923383789774028
ASF_official,alleyway,bus,3d,0.7,164,True,0.0,0.14139271827500885
ASF_official,alleyway,bus,bev,0.3,164,True,22.689073352107012,2.792566253918718
ASF_official,alleyway,bus,bev,0.5,164,True,14.081002148461067,-2.378073515986223
ASF_official,alleyway,bus,bev,0.7,164,True,0.9161713465874155,0.7603423129591178
ASF_official,parkinglots,sed,3d,0.3,653,True,66.40871747347634,8.895226358691048
ASF_official,parkinglots,sed,3d,0.5,653,True,44.80865464908141,6.230064702672934
ASF_official,parkinglots,sed,3d,0.7,653,True,26.793951241902597,0.6347104776093673
ASF_official,parkinglots,sed,bev,0.3,653,True,68.66446012317637,6.869047138653897
ASF_official,parkinglots,sed,bev,0.5,653,True,55.84886359174085,5.133537278944587
ASF_official,parkinglots,sed,bev,0.7,653,True,33.3808202999792,2.9688904319967193
ASF_official,parkinglots,bus,3d,0.3,361,True,64.18320887248913,2.6059015267505714
ASF_official,parkinglots,bus,3d,0.5,361,True,38.036254785614894,1.9966312351450668
ASF_official,parkinglots,bus,3d,0.7,361,True,9.73464209921206,-0.369322576889223
ASF_official,parkinglots,bus,bev,0.3,361,True,66.88404536536319,0.16691927550586172
ASF_official,parkinglots,bus,bev,0.5,361,True,53.54145289851559,-2.199680919470154
ASF_official,parkinglots,bus,bev,0.7,361,True,20.058069360882467,-0.24039190594978876
ASF_official,shoulder,sed,3d,0.3,861,True,97.31850614334388,0.0032568004543094276
ASF_official,shoulder,sed,3d,0.5,861,True,94.58454349247377,-0.013735572804705498
ASF_official,shoulder,sed,3d,0.7,861,True,65.77405586677395,11.60645761685511
ASF_official,shoulder,sed,bev,0.3,861,True,99.8751358346124,-0.044747855632422784
ASF_official,shoulder,sed,bev,0.5,861,True,97.45584458702352,-0.03102559658746884
ASF_official,shoulder,sed,bev,0.7,861,True,91.51245419840147,-0.7504620738804277
ASF_official,shoulder,bus,3d,0.3,0,False,0.0,0.0
