name,variant,epoch,gpu,conf,condition,bev_0_7,bev_0_5,bev_0_3,3d_0_7,3d_0_5,3d_0_3,mean_all6,mean_3d,complete_results
StrongerControl_model2,StrongerControl,2,1,0.3,heavysnow,52.98378328294076,69.84808349681329,71.2955832517072,23.888379953852375,60.718948532292394,71.01722154205486,58.29200000994348,51.87485000939987,/home/hongsheng/dec_con_asf/logs/exp_260817_000503_TaskDecControlStrongerControl_v1_0_A2FUSION_rlc_l1d256_l2p2t32d256g_l2g_scl_mha16/test_kitti/epoch_2_total/0.3/complete_results.txt
StrongerControl_model2,StrongerControl,2,1,0.3,highway,59.20531780130883,88.7266682353048,89.57793334586991,14.287192739833879,73.34217034365902,88.88913362084772,69.0047360144707,58.839498901446866,/home/hongsheng/dec_con_asf/logs/exp_260817_000503_TaskDecControlStrongerControl_v1_0_A2FUSION_rlc_l1d256_l2p2t32d256g_l2g_scl_mha16/test_kitti/epoch_2_total/0.3/complete_results.txt
StrongerControl_model2,StrongerControl,2,1,0.3,lightsnow,65.00145428491116,88.94732407926284,89.44706606683229,29.950748080374595,77.68126707247968,89.34781729111484,73.39594614582923,65.6599441479897,/home/hongsheng/dec_con_asf/logs/exp_260817_000503_TaskDecControlStrongerControl_v1_0_A2FUSION_rlc_l1d256_l2p2t32d256g_l2g_scl_mha16/test_kitti/epoch_2_total/0.3/complete_results.txt
StrongerControl_model2,StrongerControl,2,1,0.3,mountain,69.01044725015095,90.87314370180249,90.87314370180249,15.061122297367103,77.98355901178795,90.86156303937078,72.44382983371362,61.30208144950861,/home/hongsheng/dec_con_asf/logs/exp_260817_000503_TaskDecControlStrongerControl_v1_0_A2FUSION_rlc_l1d256_l2p2t32d256g_l2g_scl_mha16/test_kitti/epoch_2_total/0.3/complete_results.txt
StrongerControl_model2,StrongerControl,2,1,0.3,night,64.79600087185177,80.61677610977004,81.06616013776234,22.231519653269714,68.29779805688023,80.74992972598474,66.29303075925314,57.09308247871156,/home/hongsheng/dec_con_asf/logs/exp_260817_000503_TaskDecControlStrongerControl_v1_0_A2FUSION_rlc_l1d256_l2p2t32d256g_l2g_scl_mha16/test_kitti/epoch_2_total/0.3/complete_results.txt
StrongerControl_model2,StrongerControl,2,1,0.3,normal,59.92927326099564,87.86064190963721,88.62273128264508,20.541293685625,66.7477178283669,88.00040049502476,68.61700974371577,58.42980400300556,/home/hongsheng/dec_con_asf/logs/exp_260817_000503_TaskDecControlStrongerControl_v1_0_A2FUSION_rlc_l1d256_l2p2t32d256g_l2g_scl_mha16/test_kitti/epoch_2_total/0.3/complete_results.txt
StrongerControl_model2,StrongerControl,2,1,0.3,overcast,77.19679175093646,90.27024193128621,90.42238789211538,27.84512448479703,80.1090423864461,90.27024193128621,76.0189717294779,66.07480293417645,/home/hongsheng/dec_con_asf/logs/exp_260817_000503_TaskDecControlStrongerControl_v1_0_A2FUSION_rlc_l1d256_l2p2t32d256g_l2g_scl_mha16/test_kitti/epoch_2_total/0.3/complete_results.txt
StrongerControl_model2,StrongerControl,2,1,0.3,parkinglots,31.11197020269753,68.55535085572784,71.95900270916981,21.239514469727403,59.63462174037893,71.56356564493368,54.010670937105864,50.81256728501334,/home/hongsheng/dec_con_asf/logs/exp_260817_000503_TaskDecControlStrongerControl_v1_0_A2FUSION_rlc_l1d256_l2p2t32d256g_l2g_scl_mha16/test_kitti/epoch_2_total/0.3/complete_results.txt
StrongerControl_model2,StrongerControl,2,1,0.3,rain,66.94778707423752,81.04654245241764,81.15676554784332,22.39684098910306,68.49153782792,80.69651342728207,66.7893312198006,57.194964081435046,/home/hongsheng/dec_con_asf/logs/exp_260817_000503_TaskDecControlStrongerControl_v1_0_A2FUSION_rlc_l1d256_l2p2t32d256g_l2g_scl_mha16/test_kitti/epoch_2_total/0.3/complete_results.txt
StrongerControl_model2,StrongerControl,2,1,0.3,shoulder,81.43348856043734,90.79547132825823,90.79806898531999,72.48677248677248,81.55140570490457,90.70193577318818,84.62785713981346,81.58003798828841,/home/hongsheng/dec_con_asf/logs/exp_260817_000503_TaskDecControlStrongerControl_v1_0_A2FUSION_rlc_l1d256_l2p2t32d256g_l2g_scl_mha16/test_kitti/epoch_2_total/0.3/complete_results.txt
