variant,checkpoint,epoch,split,metric,value
concat,best,75,val,V2X/Vehicle_3D_easy_strict,87.32916115810329
concat,best,75,val,V2X/Vehicle_BEV_easy_strict,93.24954730190915
concat,best,75,val,V2X/Vehicle_3D_moderate_strict,81.5399981979501
concat,best,75,val,V2X/Vehicle_BEV_moderate_strict,90.76312680292631
concat,best,75,val,V2X/Vehicle_3D_hard_strict,80.36305792328686
concat,best,75,val,V2X/Vehicle_BEV_hard_strict,89.42905681215962
concat,best,75,val,V2X/Vehicle_3D_easy_loose,94.30273295651149
concat,best,75,val,V2X/Vehicle_BEV_easy_loose,95.68505681193024
concat,best,75,val,V2X/Vehicle_3D_moderate_loose,93.56394184435389
concat,best,75,val,V2X/Vehicle_BEV_moderate_loose,94.58982957640453
concat,best,75,val,V2X/Vehicle_3D_hard_loose,93.14940076158707
concat,best,75,val,V2X/Vehicle_BEV_hard_loose,93.59528701718261
concat,best,75,val,V2X/Pedestrian_3D_easy_strict,64.32131457773684
concat,best,75,val,V2X/Pedestrian_BEV_easy_strict,67.80940583401687
concat,best,75,val,V2X/Pedestrian_3D_moderate_strict,62.16792720073045
concat,best,75,val,V2X/Pedestrian_BEV_moderate_strict,66.37105052979835
concat,best,75,val,V2X/Pedestrian_3D_hard_strict,61.97347579177328
concat,best,75,val,V2X/Pedestrian_BEV_hard_strict,66.3112200890462
concat,best,75,val,V2X/Pedestrian_3D_easy_loose,81.17112123190023
concat,best,75,val,V2X/Pedestrian_BEV_easy_loose,81.5434867250499
concat,best,75,val,V2X/Pedestrian_3D_moderate_loose,78.77204149217722
concat,best,75,val,V2X/Pedestrian_BEV_moderate_loose,79.15862443809758
concat,best,75,val,V2X/Pedestrian_3D_hard_loose,78.60524155848064
concat,best,75,val,V2X/Pedestrian_BEV_hard_loose,78.9975088026969
concat,best,75,val,V2X/Cyclist_3D_easy_strict,81.93910714609454
concat,best,75,val,V2X/Cyclist_BEV_easy_strict,83.82058433944692
concat,best,75,val,V2X/Cyclist_3D_moderate_strict,79.36786505405887
concat,best,75,val,V2X/Cyclist_BEV_moderate_strict,82.32079710743777
concat,best,75,val,V2X/Cyclist_3D_hard_strict,79.28404251865284
concat,best,75,val,V2X/Cyclist_BEV_hard_strict,82.35448348625631
concat,best,75,val,V2X/Cyclist_3D_easy_loose,90.12770256906005
concat,best,75,val,V2X/Cyclist_BEV_easy_loose,90.24880345328349
concat,best,75,val,V2X/Cyclist_3D_moderate_loose,88.74527456335116
concat,best,75,val,V2X/Cyclist_BEV_moderate_loose,88.93477279438898
concat,best,75,val,V2X/Cyclist_3D_hard_loose,88.84342549038303
concat,best,75,val,V2X/Cyclist_BEV_hard_loose,88.98879163094729
concat,best,75,val,V2X/Overall_3D_easy,77.86319429397822
concat,best,75,val,V2X/Overall_BEV_easy,81.62651249179098
concat,best,75,val,V2X/Overall_3D_moderate,74.3585968175798
concat,best,75,val,V2X/Overall_BEV_moderate,79.81832481338749
concat,best,75,val,V2X/Overall_3D_hard,73.87352541123767
concat,best,75,val,V2X/Overall_BEV_hard,79.36492012915404
concat,best,75,val_deduplicated,V2X/Vehicle_3D_easy_strict,87.3168018059451
concat,best,75,val_deduplicated,V2X/Vehicle_BEV_easy_strict,93.23924120935096
concat,best,75,val_deduplicated,V2X/Vehicle_3D_moderate_strict,81.53401343836235
concat,best,75,val_deduplicated,V2X/Vehicle_BEV_moderate_strict,90.73328694662715
concat,best,75,val_deduplicated,V2X/Vehicle_3D_hard_strict,80.23806526434561
concat,best,75,val_deduplicated,V2X/Vehicle_BEV_hard_strict,89.01350678034326
concat,best,75,val_deduplicated,V2X/Vehicle_3D_easy_loose,94.19051908719149
concat,best,75,val_deduplicated,V2X/Vehicle_BEV_easy_loose,95.59829990885838
concat,best,75,val_deduplicated,V2X/Vehicle_3D_moderate_loose,93.54956434498438
concat,best,75,val_deduplicated,V2X/Vehicle_BEV_moderate_loose,94.53871469091938
concat,best,75,val_deduplicated,V2X/Vehicle_3D_hard_loose,93.12415288748358
concat,best,75,val_deduplicated,V2X/Vehicle_BEV_hard_loose,93.577216386369
concat,best,75,val_deduplicated,V2X/Pedestrian_3D_easy_strict,64.28999848983818
concat,best,75,val_deduplicated,V2X/Pedestrian_BEV_easy_strict,67.78973929330253
concat,best,75,val_deduplicated,V2X/Pedestrian_3D_moderate_strict,62.026176760886706
concat,best,75,val_deduplicated,V2X/Pedestrian_BEV_moderate_strict,66.26587499261231
concat,best,75,val_deduplicated,V2X/Pedestrian_3D_hard_strict,61.87713273079187
concat,best,75,val_deduplicated,V2X/Pedestrian_BEV_hard_strict,66.18127397592038
concat,best,75,val_deduplicated,V2X/Pedestrian_3D_easy_loose,81.21314928576464
concat,best,75,val_deduplicated,V2X/Pedestrian_BEV_easy_loose,81.5580060911546
concat,best,75,val_deduplicated,V2X/Pedestrian_3D_moderate_loose,78.72978015232775
concat,best,75,val_deduplicated,V2X/Pedestrian_BEV_moderate_loose,79.1285871120461
concat,best,75,val_deduplicated,V2X/Pedestrian_3D_hard_loose,78.55432428782368
concat,best,75,val_deduplicated,V2X/Pedestrian_BEV_hard_loose,78.9294827929257
concat,best,75,val_deduplicated,V2X/Cyclist_3D_easy_strict,81.95230635929553
concat,best,75,val_deduplicated,V2X/Cyclist_BEV_easy_strict,83.82400323531812
concat,best,75,val_deduplicated,V2X/Cyclist_3D_moderate_strict,79.35568738127022
concat,best,75,val_deduplicated,V2X/Cyclist_BEV_moderate_strict,82.30801673182964
concat,best,75,val_deduplicated,V2X/Cyclist_3D_hard_strict,79.25835623181827
concat,best,75,val_deduplicated,V2X/Cyclist_BEV_hard_strict,82.32808139070146
concat,best,75,val_deduplicated,V2X/Cyclist_3D_easy_loose,90.1339599493791
concat,best,75,val_deduplicated,V2X/Cyclist_BEV_easy_loose,90.25526489412374
concat,best,75,val_deduplicated,V2X/Cyclist_3D_moderate_loose,88.74182091393038
concat,best,75,val_deduplicated,V2X/Cyclist_BEV_moderate_loose,88.944109684811
concat,best,75,val_deduplicated,V2X/Cyclist_3D_hard_loose,88.76978669924169
concat,best,75,val_deduplicated,V2X/Cyclist_BEV_hard_loose,88.96552392323912
concat,best,75,val_deduplicated,V2X/Overall_3D_easy,77.85303555169294
concat,best,75,val_deduplicated,V2X/Overall_BEV_easy,81.61766124599053
concat,best,75,val_deduplicated,V2X/Overall_3D_moderate,74.30529252683976
concat,best,75,val_deduplicated,V2X/Overall_BEV_moderate,79.76905955702303
concat,best,75,val_deduplicated,V2X/Overall_3D_hard,73.79118474231858
concat,best,75,val_deduplicated,V2X/Overall_BEV_hard,79.17428738232171
concat,best,75,test,V2X/Vehicle_3D_easy_strict,86.70155156367599
concat,best,75,test,V2X/Vehicle_BEV_easy_strict,92.83022641885017
concat,best,75,test,V2X/Vehicle_3D_moderate_strict,81.5218049192923
concat,best,75,test,V2X/Vehicle_BEV_moderate_strict,90.29382137138234
concat,best,75,test,V2X/Vehicle_3D_hard_strict,80.87611365747955
concat,best,75,test,V2X/Vehicle_BEV_hard_strict,89.82587152020214
concat,best,75,test,V2X/Vehicle_3D_easy_loose,94.65663611690512
concat,best,75,test,V2X/Vehicle_BEV_easy_loose,95.6143751131853
concat,best,75,test,V2X/Vehicle_3D_moderate_loose,93.31109224375614
concat,best,75,test,V2X/Vehicle_BEV_moderate_loose,94.33621715635351
concat,best,75,test,V2X/Vehicle_3D_hard_loose,93.05705242174966
concat,best,75,test,V2X/Vehicle_BEV_hard_loose,94.05142146974308
concat,best,75,test,V2X/Pedestrian_3D_easy_strict,66.4497961134676
concat,best,75,test,V2X/Pedestrian_BEV_easy_strict,70.59458462726256
concat,best,75,test,V2X/Pedestrian_3D_moderate_strict,65.71783680064453
concat,best,75,test,V2X/Pedestrian_BEV_moderate_strict,69.9271153851408
concat,best,75,test,V2X/Pedestrian_3D_hard_strict,65.67747174053105
concat,best,75,test,V2X/Pedestrian_BEV_hard_strict,69.89415932741011
concat,best,75,test,V2X/Pedestrian_3D_easy_loose,82.99397396454094
concat,best,75,test,V2X/Pedestrian_BEV_easy_loose,83.23920302986248
concat,best,75,test,V2X/Pedestrian_3D_moderate_loose,81.46193376715316
concat,best,75,test,V2X/Pedestrian_BEV_moderate_loose,81.69789174770614
concat,best,75,test,V2X/Pedestrian_3D_hard_loose,81.44070266546386
concat,best,75,test,V2X/Pedestrian_BEV_hard_loose,81.68585676926429
concat,best,75,test,V2X/Cyclist_3D_easy_strict,83.04420494662223
concat,best,75,test,V2X/Cyclist_BEV_easy_strict,85.32952302698075
concat,best,75,test,V2X/Cyclist_3D_moderate_strict,79.94498672095132
concat,best,75,test,V2X/Cyclist_BEV_moderate_strict,83.52800013289418
concat,best,75,test,V2X/Cyclist_3D_hard_strict,79.85758439908149
concat,best,75,test,V2X/Cyclist_BEV_hard_strict,83.38737469552454
concat,best,75,test,V2X/Cyclist_3D_easy_loose,91.99391193218062
concat,best,75,test,V2X/Cyclist_BEV_easy_loose,92.15692042735182
concat,best,75,test,V2X/Cyclist_3D_moderate_loose,90.38334739786416
concat,best,75,test,V2X/Cyclist_BEV_moderate_loose,90.70321382331086
concat,best,75,test,V2X/Cyclist_3D_hard_loose,90.30708989432122
concat,best,75,test,V2X/Cyclist_BEV_hard_loose,90.62169121871698
concat,best,75,test,V2X/Overall_3D_easy,78.7318508745886
concat,best,75,test,V2X/Overall_BEV_easy,82.91811135769782
concat,best,75,test,V2X/Overall_3D_moderate,75.72820948029606
concat,best,75,test,V2X/Overall_BEV_moderate,81.24964562980578
concat,best,75,test,V2X/Overall_3D_hard,75.47038993236403
concat,best,75,test,V2X/Overall_BEV_hard,81.03580184771226
concat,best,75,test_deduplicated,V2X/Vehicle_3D_easy_strict,86.6870235064084
concat,best,75,test_deduplicated,V2X/Vehicle_BEV_easy_strict,92.83760990671426
concat,best,75,test_deduplicated,V2X/Vehicle_3D_moderate_strict,81.52462014670908
concat,best,75,test_deduplicated,V2X/Vehicle_BEV_moderate_strict,90.23077197270752
concat,best,75,test_deduplicated,V2X/Vehicle_3D_hard_strict,80.9141272405634
concat,best,75,test_deduplicated,V2X/Vehicle_BEV_hard_strict,89.71881554456515
concat,best,75,test_deduplicated,V2X/Vehicle_3D_easy_loose,94.96295387629436
concat,best,75,test_deduplicated,V2X/Vehicle_BEV_easy_loose,95.73740544427643
concat,best,75,test_deduplicated,V2X/Vehicle_3D_moderate_loose,93.30143355456684
concat,best,75,test_deduplicated,V2X/Vehicle_BEV_moderate_loose,94.33093796795951
concat,best,75,test_deduplicated,V2X/Vehicle_3D_hard_loose,93.04577079821999
concat,best,75,test_deduplicated,V2X/Vehicle_BEV_hard_loose,94.04100097681562
concat,best,75,test_deduplicated,V2X/Pedestrian_3D_easy_strict,66.46757476563022
concat,best,75,test_deduplicated,V2X/Pedestrian_BEV_easy_strict,70.68283044378842
concat,best,75,test_deduplicated,V2X/Pedestrian_3D_moderate_strict,65.8102255288857
concat,best,75,test_deduplicated,V2X/Pedestrian_BEV_moderate_strict,70.07061977717606
concat,best,75,test_deduplicated,V2X/Pedestrian_3D_hard_strict,65.80711669724464
concat,best,75,test_deduplicated,V2X/Pedestrian_BEV_hard_strict,70.03768857306738
concat,best,75,test_deduplicated,V2X/Pedestrian_3D_easy_loose,83.0669484846799
concat,best,75,test_deduplicated,V2X/Pedestrian_BEV_easy_loose,83.29324927166459
concat,best,75,test_deduplicated,V2X/Pedestrian_3D_moderate_loose,81.51407793245254
concat,best,75,test_deduplicated,V2X/Pedestrian_BEV_moderate_loose,81.76564436256093
concat,best,75,test_deduplicated,V2X/Pedestrian_3D_hard_loose,81.51993715172894
concat,best,75,test_deduplicated,V2X/Pedestrian_BEV_hard_loose,81.73685090535501
concat,best,75,test_deduplicated,V2X/Cyclist_3D_easy_strict,83.06818317257634
concat,best,75,test_deduplicated,V2X/Cyclist_BEV_easy_strict,85.3449418156184
concat,best,75,test_deduplicated,V2X/Cyclist_3D_moderate_strict,79.97990493454591
concat,best,75,test_deduplicated,V2X/Cyclist_BEV_moderate_strict,83.48647552002195
concat,best,75,test_deduplicated,V2X/Cyclist_3D_hard_strict,79.8884581922962
concat,best,75,test_deduplicated,V2X/Cyclist_BEV_hard_strict,83.40689360366913
concat,best,75,test_deduplicated,V2X/Cyclist_3D_easy_loose,92.04667801985109
concat,best,75,test_deduplicated,V2X/Cyclist_BEV_easy_loose,92.20458258299729
concat,best,75,test_deduplicated,V2X/Cyclist_3D_moderate_loose,90.43283266366757
concat,best,75,test_deduplicated,V2X/Cyclist_BEV_moderate_loose,90.75059757413977
concat,best,75,test_deduplicated,V2X/Cyclist_3D_hard_loose,90.35705063488267
concat,best,75,test_deduplicated,V2X/Cyclist_BEV_hard_loose,90.66438479451287
concat,best,75,test_deduplicated,V2X/Overall_3D_easy,78.74092714820499
concat,best,75,test_deduplicated,V2X/Overall_BEV_easy,82.95512738870703
concat,best,75,test_deduplicated,V2X/Overall_3D_moderate,75.77158353671356
concat,best,75,test_deduplicated,V2X/Overall_BEV_moderate,81.26262242330183
concat,best,75,test_deduplicated,V2X/Overall_3D_hard,75.5365673767014
concat,best,75,test_deduplicated,V2X/Overall_BEV_hard,81.05446590710055
concat,last,80,val,V2X/Vehicle_3D_easy_strict,87.31158664600814
concat,last,80,val,V2X/Vehicle_BEV_easy_strict,93.1050261852581
concat,last,80,val,V2X/Vehicle_3D_moderate_strict,81.39696001488886
concat,last,80,val,V2X/Vehicle_BEV_moderate_strict,90.72035807433313
concat,last,80,val,V2X/Vehicle_3D_hard_strict,80.41285732237716
concat,last,80,val,V2X/Vehicle_BEV_hard_strict,89.48948282507037
concat,last,80,val,V2X/Vehicle_3D_easy_loose,95.04976418075324
concat,last,80,val,V2X/Vehicle_BEV_easy_loose,95.63654604722315
concat,last,80,val,V2X/Vehicle_3D_moderate_loose,93.59379930555347
concat,last,80,val,V2X/Vehicle_BEV_moderate_loose,94.51852454624212
concat,last,80,val,V2X/Vehicle_3D_hard_loose,93.1316823124124
concat,last,80,val,V2X/Vehicle_BEV_hard_loose,93.59332283969884
concat,last,80,val,V2X/Pedestrian_3D_easy_strict,64.25903906843882
concat,last,80,val,V2X/Pedestrian_BEV_easy_strict,68.61079207187372
concat,last,80,val,V2X/Pedestrian_3D_moderate_strict,62.097962820017386
concat,last,80,val,V2X/Pedestrian_BEV_moderate_strict,66.81398276907251
concat,last,80,val,V2X/Pedestrian_3D_hard_strict,61.887284440620796
concat,last,80,val,V2X/Pedestrian_BEV_hard_strict,66.62873351855494
concat,last,80,val,V2X/Pedestrian_3D_easy_loose,81.55879907998983
concat,last,80,val,V2X/Pedestrian_BEV_easy_loose,81.86889304089459
concat,last,80,val,V2X/Pedestrian_3D_moderate_loose,78.97940677022434
concat,last,80,val,V2X/Pedestrian_BEV_moderate_loose,79.37583376243671
concat,last,80,val,V2X/Pedestrian_3D_hard_loose,78.8210470670776
concat,last,80,val,V2X/Pedestrian_BEV_hard_loose,79.23729135045234
concat,last,80,val,V2X/Cyclist_3D_easy_strict,82.00590603444134
concat,last,80,val,V2X/Cyclist_BEV_easy_strict,84.28909314024273
concat,last,80,val,V2X/Cyclist_3D_moderate_strict,79.36143760334754
concat,last,80,val,V2X/Cyclist_BEV_moderate_strict,82.9159620445058
concat,last,80,val,V2X/Cyclist_3D_hard_strict,79.33313054143679
concat,last,80,val,V2X/Cyclist_BEV_hard_strict,82.91790850857552
concat,last,80,val,V2X/Cyclist_3D_easy_loose,90.23034030973231
concat,last,80,val,V2X/Cyclist_BEV_easy_loose,90.4696620191061
concat,last,80,val,V2X/Cyclist_3D_moderate_loose,88.69400894466276
concat,last,80,val,V2X/Cyclist_BEV_moderate_loose,88.97597878136034
concat,last,80,val,V2X/Cyclist_3D_hard_loose,88.72360984665599
concat,last,80,val,V2X/Cyclist_BEV_hard_loose,89.01720681274534
concat,last,80,val,V2X/Overall_3D_easy,77.85884391629611
concat,last,80,val,V2X/Overall_BEV_easy,82.00163713245819
concat,last,80,val,V2X/Overall_3D_moderate,74.28545347941792
concat,last,80,val,V2X/Overall_BEV_moderate,80.15010096263715
concat,last,80,val,V2X/Overall_3D_hard,73.87775743481158
concat,last,80,val,V2X/Overall_BEV_hard,79.67870828406694
concat,last,80,val_deduplicated,V2X/Vehicle_3D_easy_strict,87.29478360149434
concat,last,80,val_deduplicated,V2X/Vehicle_BEV_easy_strict,93.09162131907293
concat,last,80,val_deduplicated,V2X/Vehicle_3D_moderate_strict,81.38381298467647
concat,last,80,val_deduplicated,V2X/Vehicle_BEV_moderate_strict,90.69564526685531
concat,last,80,val_deduplicated,V2X/Vehicle_3D_hard_strict,80.33034842373618
concat,last,80,val_deduplicated,V2X/Vehicle_BEV_hard_strict,89.33906492889164
concat,last,80,val_deduplicated,V2X/Vehicle_3D_easy_loose,94.9069319926642
concat,last,80,val_deduplicated,V2X/Vehicle_BEV_easy_loose,95.54614702662676
concat,last,80,val_deduplicated,V2X/Vehicle_3D_moderate_loose,93.57695109409845
concat,last,80,val_deduplicated,V2X/Vehicle_BEV_moderate_loose,94.47835321994677
concat,last,80,val_deduplicated,V2X/Vehicle_3D_hard_loose,93.09882204042785
concat,last,80,val_deduplicated,V2X/Vehicle_BEV_hard_loose,93.5707356430848
concat,last,80,val_deduplicated,V2X/Pedestrian_3D_easy_strict,64.23905648206451
concat,last,80,val_deduplicated,V2X/Pedestrian_BEV_easy_strict,68.5922325439681
concat,last,80,val_deduplicated,V2X/Pedestrian_3D_moderate_strict,61.97450349645681
concat,last,80,val_deduplicated,V2X/Pedestrian_BEV_moderate_strict,66.64389345160527
concat,last,80,val_deduplicated,V2X/Pedestrian_3D_hard_strict,61.75378523893752
concat,last,80,val_deduplicated,V2X/Pedestrian_BEV_hard_strict,66.52470449851377
concat,last,80,val_deduplicated,V2X/Pedestrian_3D_easy_loose,81.59000268635297
concat,last,80,val_deduplicated,V2X/Pedestrian_BEV_easy_loose,81.88697828887776
concat,last,80,val_deduplicated,V2X/Pedestrian_3D_moderate_loose,78.95420697193643
concat,last,80,val_deduplicated,V2X/Pedestrian_BEV_moderate_loose,79.33231766339414
concat,last,80,val_deduplicated,V2X/Pedestrian_3D_hard_loose,78.75100190653342
concat,last,80,val_deduplicated,V2X/Pedestrian_BEV_hard_loose,79.17567491318373
concat,last,80,val_deduplicated,V2X/Cyclist_3D_easy_strict,82.01023246281709
concat,last,80,val_deduplicated,V2X/Cyclist_BEV_easy_strict,84.29162450696963
concat,last,80,val_deduplicated,V2X/Cyclist_3D_moderate_strict,79.34054008895622
concat,last,80,val_deduplicated,V2X/Cyclist_BEV_moderate_strict,82.89780360798375
concat,last,80,val_deduplicated,V2X/Cyclist_3D_hard_strict,79.32791184692792
concat,last,80,val_deduplicated,V2X/Cyclist_BEV_hard_strict,82.86859350538762
concat,last,80,val_deduplicated,V2X/Cyclist_3D_easy_loose,90.23517493490345
concat,last,80,val_deduplicated,V2X/Cyclist_BEV_easy_loose,90.47495879098398
concat,last,80,val_deduplicated,V2X/Cyclist_3D_moderate_loose,88.69373503529383
concat,last,80,val_deduplicated,V2X/Cyclist_BEV_moderate_loose,88.99714454666118
concat,last,80,val_deduplicated,V2X/Cyclist_3D_hard_loose,88.7083949512369
concat,last,80,val_deduplicated,V2X/Cyclist_BEV_hard_loose,89.00712903610267
concat,last,80,val_deduplicated,V2X/Overall_3D_easy,77.84802418212531
concat,last,80,val_deduplicated,V2X/Overall_BEV_easy,81.99182612333688
concat,last,80,val_deduplicated,V2X/Overall_3D_moderate,74.23295219002983
concat,last,80,val_deduplicated,V2X/Overall_BEV_moderate,80.07911410881478
concat,last,80,val_deduplicated,V2X/Overall_3D_hard,73.80401516986721
concat,last,80,val_deduplicated,V2X/Overall_BEV_hard,79.57745431093102
concat,last,80,test,V2X/Vehicle_3D_easy_strict,86.57952603552623
concat,last,80,test,V2X/Vehicle_BEV_easy_strict,92.89128934985624
concat,last,80,test,V2X/Vehicle_3D_moderate_strict,81.60611610217315
concat,last,80,test,V2X/Vehicle_BEV_moderate_strict,90.28592779329452
concat,last,80,test,V2X/Vehicle_3D_hard_strict,80.85990157168624
concat,last,80,test,V2X/Vehicle_BEV_hard_strict,89.49944935452992
concat,last,80,test,V2X/Vehicle_3D_easy_loose,95.13289544355091
concat,last,80,test,V2X/Vehicle_BEV_easy_loose,95.79205275876726
concat,last,80,test,V2X/Vehicle_3D_moderate_loose,93.39288693727026
concat,last,80,test,V2X/Vehicle_BEV_moderate_loose,94.15966387886287
concat,last,80,test,V2X/Vehicle_3D_hard_loose,93.18262903662821
concat,last,80,test,V2X/Vehicle_BEV_hard_loose,93.92507142544501
concat,last,80,test,V2X/Pedestrian_3D_easy_strict,66.46034276869133
concat,last,80,test,V2X/Pedestrian_BEV_easy_strict,70.32900380267682
concat,last,80,test,V2X/Pedestrian_3D_moderate_strict,65.60834217182742
concat,last,80,test,V2X/Pedestrian_BEV_moderate_strict,70.01812082507227
concat,last,80,test,V2X/Pedestrian_3D_hard_strict,65.58021582097298
concat,last,80,test,V2X/Pedestrian_BEV_hard_strict,69.95806247076438
concat,last,80,test,V2X/Pedestrian_3D_easy_loose,82.84233200964302
concat,last,80,test,V2X/Pedestrian_BEV_easy_loose,83.20071631143533
concat,last,80,test,V2X/Pedestrian_3D_moderate_loose,81.4011233092704
concat,last,80,test,V2X/Pedestrian_BEV_moderate_loose,81.84013721786356
concat,last,80,test,V2X/Pedestrian_3D_hard_loose,81.3923634466572
concat,last,80,test,V2X/Pedestrian_BEV_hard_loose,81.81476319534184
concat,last,80,test,V2X/Cyclist_3D_easy_strict,83.27297360082704
concat,last,80,test,V2X/Cyclist_BEV_easy_strict,85.53658272979838
concat,last,80,test,V2X/Cyclist_3D_moderate_strict,79.96251640096477
concat,last,80,test,V2X/Cyclist_BEV_moderate_strict,83.8551359114744
concat,last,80,test,V2X/Cyclist_3D_hard_strict,79.88606960148618
concat,last,80,test,V2X/Cyclist_BEV_hard_strict,83.81011234241902
concat,last,80,test,V2X/Cyclist_3D_easy_loose,91.8431077732642
concat,last,80,test,V2X/Cyclist_BEV_easy_loose,92.09917139123476
concat,last,80,test,V2X/Cyclist_3D_moderate_loose,90.43816887457865
concat,last,80,test,V2X/Cyclist_BEV_moderate_loose,90.64117117268374
concat,last,80,test,V2X/Cyclist_3D_hard_loose,90.32766634898042
concat,last,80,test,V2X/Cyclist_BEV_hard_loose,90.55809050787522
concat,last,80,test,V2X/Overall_3D_easy,78.77094746834821
concat,last,80,test,V2X/Overall_BEV_easy,82.91895862744381
concat,last,80,test,V2X/Overall_3D_moderate,75.72565822498844
concat,last,80,test,V2X/Overall_BEV_moderate,81.3863948432804
concat,last,80,test,V2X/Overall_3D_hard,75.44206233138179
concat,last,80,test,V2X/Overall_BEV_hard,81.08920805590444
concat,last,80,test_deduplicated,V2X/Vehicle_3D_easy_strict,86.57430085314468
concat,last,80,test_deduplicated,V2X/Vehicle_BEV_easy_strict,92.91630380098613
concat,last,80,test_deduplicated,V2X/Vehicle_3D_moderate_strict,81.60963554005845
concat,last,80,test_deduplicated,V2X/Vehicle_BEV_moderate_strict,90.24484694564528
concat,last,80,test_deduplicated,V2X/Vehicle_3D_hard_strict,80.9252422242882
concat,last,80,test_deduplicated,V2X/Vehicle_BEV_hard_strict,89.39225388393923
concat,last,80,test_deduplicated,V2X/Vehicle_3D_easy_loose,95.22159991996855
concat,last,80,test_deduplicated,V2X/Vehicle_BEV_easy_loose,95.80131390348573
concat,last,80,test_deduplicated,V2X/Vehicle_3D_moderate_loose,93.38198090316556
concat,last,80,test_deduplicated,V2X/Vehicle_BEV_moderate_loose,94.17737219010732
