run,condition,class,metric,iou,ap,asf_ap,delta_pp
TaskDec Robust 08-08,normal,bus,3D,0.7,6.197775966315831,5.728362594412192,0.46941337190363885
TaskDec Robust 08-08,normal,bus,BEV,0.3,55.47508177663871,57.35129446247801,-1.876212685839299
TaskDec Robust 08-08,normal,bus,BEV,0.5,38.78968351368593,36.91333613194176,1.8763473817441678
TaskDec Robust 08-08,normal,bus,BEV,0.7,14.43651327949092,11.30274464241066,3.1337686370802604
TaskDec Robust 08-08,overcast,sed,3D,0.3,82.42616701163722,82.35468228208515,0.07148472955206842
TaskDec Robust 08-08,overcast,sed,3D,0.5,59.18366589334128,53.37664815403531,5.807017739305969
TaskDec Robust 08-08,overcast,sed,3D,0.7,7.083349435452842,6.298901277641798,0.7844481578110436
TaskDec Robust 08-08,overcast,sed,BEV,0.3,89.15697821890083,89.36570822189952,-0.20873000299869204
TaskDec Robust 08-08,overcast,sed,BEV,0.5,82.81901485200595,81.98155331823098,0.8374615337749702
TaskDec Robust 08-08,overcast,sed,BEV,0.7,48.830565574441486,46.16740589274425,2.6631596816972376
TaskDec Robust 08-08,overcast,bus,3D,0.3,69.06743168851011,75.32582793213054,-6.258396243620425
TaskDec Robust 08-08,overcast,bus,3D,0.5,43.891421840455536,47.04012126011879,-3.1486994196632523
TaskDec Robust 08-08,overcast,bus,3D,0.7,3.015807419219302,8.177121394765297,-5.161313975545996
TaskDec Robust 08-08,overcast,bus,BEV,0.3,69.06743168851011,81.67069508532919,-12.603263396819074
TaskDec Robust 08-08,overcast,bus,BEV,0.5,50.75481791886364,54.739976399475886,-3.985158480612249
TaskDec Robust 08-08,overcast,bus,BEV,0.7,16.187739135433215,21.953597635504902,-5.765858500071687
TaskDec Robust 08-08,fog,sed,3D,0.3,94.58860793955945,92.25503949710469,2.3335684424547622
TaskDec Robust 08-08,fog,sed,3D,0.5,79.68488115994687,80.54989713755023,-0.8650159776033632
TaskDec Robust 08-08,fog,sed,3D,0.7,41.04070146430886,38.988782336889166,2.051919127419694
TaskDec Robust 08-08,fog,sed,BEV,0.3,94.89471087157575,94.91345109202213,-0.018740220446375133
TaskDec Robust 08-08,fog,sed,BEV,0.5,94.66575053411054,94.78265074487796,-0.11690021076741175
TaskDec Robust 08-08,fog,sed,BEV,0.7,81.45209219486289,79.65763412163979,1.7944580732230975
TaskDec Robust 08-08,fog,bus,3D,0.3,0.0,0.0,0.0
TaskDec Robust 08-08,fog,bus,3D,0.5,0.0,0.0,0.0
TaskDec Robust 08-08,fog,bus,3D,0.7,0.0,0.0,0.0
TaskDec Robust 08-08,fog,bus,BEV,0.3,0.0,0.0,0.0
TaskDec Robust 08-08,fog,bus,BEV,0.5,0.0,0.0,0.0
TaskDec Robust 08-08,fog,bus,BEV,0.7,0.0,0.0,0.0
TaskDec Robust 08-08,rain,sed,3D,0.3,66.08046378400837,66.3666834828411,-0.28621969883272413
TaskDec Robust 08-08,rain,sed,3D,0.5,46.56822315784835,46.85401943672793,-0.28579627887958026
TaskDec Robust 08-08,rain,sed,3D,0.7,16.40035285671538,17.18058831482299,-0.7802354581076116
TaskDec Robust 08-08,rain,sed,BEV,0.3,68.9334032877689,69.15170618976515,-0.21830290199625324
TaskDec Robust 08-08,rain,sed,BEV,0.5,61.77162088065041,62.269378265348685,-0.497757384698275
TaskDec Robust 08-08,rain,sed,BEV,0.7,45.047883709508156,43.52263057534297,1.5252531341651832
TaskDec Robust 08-08,rain,bus,3D,0.3,5.386948436735049,7.893203954541796,-2.5062555178067463
TaskDec Robust 08-08,rain,bus,3D,0.5,4.412320772220721,2.4840301974448318,1.9282905747758896
TaskDec Robust 08-08,rain,bus,3D,0.7,0.1456133964324718,0.0,0.1456133964324718
TaskDec Robust 08-08,rain,bus,BEV,0.3,5.386948436735049,7.893203954541796,-2.5062555178067463
TaskDec Robust 08-08,rain,bus,BEV,0.5,5.1877070588929195,7.893203954541796,-2.705496895648876
TaskDec Robust 08-08,rain,bus,BEV,0.7,1.0329985652797704,0.7998099461514095,0.23318861912836086
TaskDec Robust 08-08,sleet,sed,3D,0.3,71.60675329640112,70.42968503556456,1.1770682608365632
TaskDec Robust 08-08,sleet,sed,3D,0.5,47.65897909683773,44.04536377990363,3.6136153169341014
TaskDec Robust 08-08,sleet,sed,3D,0.7,6.308223911709572,8.332399706694844,-2.024175794985272
TaskDec Robust 08-08,sleet,sed,BEV,0.3,74.74429924235052,74.00247266003682,0.7418265823137062
TaskDec Robust 08-08,sleet,sed,BEV,0.5,65.38847725430244,64.29971942503285,1.0887578292695963
TaskDec Robust 08-08,sleet,sed,BEV,0.7,39.77771339295761,40.477166488231234,-0.6994530952736255
TaskDec Robust 08-08,sleet,bus,3D,0.3,52.42218351590782,59.549548818902096,-7.127365302994278
TaskDec Robust 08-08,sleet,bus,3D,0.5,35.69500427168188,38.831956170888624,-3.1369518992067427
TaskDec Robust 08-08,sleet,bus,3D,0.7,5.818543716210735,8.738664961928992,-2.9201212457182564
TaskDec Robust 08-08,sleet,bus,BEV,0.3,55.69082369383233,60.54280667676293,-4.8519829829306005
TaskDec Robust 08-08,sleet,bus,BEV,0.5,42.860575574634794,50.64507343794078,-7.784497863305987
TaskDec Robust 08-08,sleet,bus,BEV,0.7,16.67128339040602,22.174883595120217,-5.503600204714196
TaskDec Robust 08-08,lightsnow,sed,3D,0.3,88.12449521842576,88.23847406405349,-0.11397884562772731
TaskDec Robust 08-08,lightsnow,sed,3D,0.5,61.41964954129182,59.251436881905306,2.168212659386512
TaskDec Robust 08-08,lightsnow,sed,3D,0.7,10.386493048835293,10.848713360826416,-0.462220311991123
TaskDec Robust 08-08,lightsnow,sed,BEV,0.3,90.69974131136065,90.85357079684266,-0.1538294854820066
TaskDec Robust 08-08,lightsnow,sed,BEV,0.5,87.96466879241711,87.9794133975015,-0.01474460508438824
TaskDec Robust 08-08,lightsnow,sed,BEV,0.7,67.68338445541363,67.89478918337454,-0.21140472796091103
TaskDec Robust 08-08,lightsnow,bus,3D,0.3,86.3640297157898,88.25935219842833,-1.8953224826385338
TaskDec Robust 08-08,lightsnow,bus,3D,0.5,74.25790432179599,70.81127016589451,3.446634155901478
TaskDec Robust 08-08,lightsnow,bus,3D,0.7,40.242317666152715,39.85807168093349,0.3842459852192235
TaskDec Robust 08-08,lightsnow,bus,BEV,0.3,94.28160085651923,94.46301987468712,-0.18141901816788675
TaskDec Robust 08-08,lightsnow,bus,BEV,0.5,88.51058708201953,91.02288067610948,-2.512293594089954
TaskDec Robust 08-08,lightsnow,bus,BEV,0.7,74.73096142561386,69.53403189422211,5.196929531391746
TaskDec Robust 08-08,heavysnow,sed,3D,0.3,63.12820974697807,63.60797021105265,-0.4797604640745803
TaskDec Robust 08-08,heavysnow,sed,3D,0.5,50.915245314377835,49.52424782762442,1.3909974867534132
TaskDec Robust 08-08,heavysnow,sed,3D,0.7,17.617955828139298,16.6205910527445,0.9973647753947965
TaskDec Robust 08-08,heavysnow,sed,BEV,0.3,63.54452223360689,63.89596450476439,-0.35144227115750226
TaskDec Robust 08-08,heavysnow,sed,BEV,0.5,60.86701321313428,61.279116602695694,-0.4121033895614161
TaskDec Robust 08-08,heavysnow,sed,BEV,0.7,43.47004976988467,42.616778269169906,0.8532715007147615
TaskDec Robust 08-08,heavysnow,bus,3D,0.3,66.13192831891392,68.20418622088357,-2.0722579019696497
TaskDec Robust 08-08,heavysnow,bus,3D,0.5,35.85868340724218,32.550531908424915,3.308151498817267
TaskDec Robust 08-08,heavysnow,bus,3D,0.7,7.125666938857811,7.825995971587418,-0.7003290327296074
TaskDec Robust 08-08,heavysnow,bus,BEV,0.3,84.98899259483798,87.51376457522746,-2.524771980389474
TaskDec Robust 08-08,heavysnow,bus,BEV,0.5,77.46664606943324,79.69984775555656,-2.233201686123323
TaskDec Robust 08-08,heavysnow,bus,BEV,0.7,24.405149897185165,29.589559826906587,-5.184409929721422
TaskDec Robust 08-21 final,all,sed,3D,0.3,74.65455653513011,74.97794695657676,-0.3233904214466463
TaskDec Robust 08-21 final,all,sed,3D,0.5,51.7594366371671,52.09162529168767,-0.33218865452057145
TaskDec Robust 08-21 final,all,sed,3D,0.7,10.163274316629357,11.854227787775777,-1.69095347114642
TaskDec Robust 08-21 final,all,sed,BEV,0.3,77.48303288238145,77.84756800138433,-0.3645351190028805
TaskDec Robust 08-21 final,all,sed,BEV,0.5,71.258601796296,71.70175872066424,-0.44315692436823895
TaskDec Robust 08-21 final,all,sed,BEV,0.7,44.66746466007874,43.2084463511566,1.4590183089221398
TaskDec Robust 08-21 final,all,bus,3D,0.3,55.768650690695864,58.12835520133631,-2.359704510640448
TaskDec Robust 08-21 final,all,bus,3D,0.5,30.75396757917664,31.055836725253055,-0.3018691460764167
TaskDec Robust 08-21 final,all,bus,3D,0.7,6.360624299764467,7.93057570170773,-1.5699514019432632
TaskDec Robust 08-21 final,all,bus,BEV,0.3,65.08645271260902,67.85341563441995,-2.7669629218109293
TaskDec Robust 08-21 final,all,bus,BEV,0.5,50.46733884957347,53.20653519852178,-2.7391963489483047
TaskDec Robust 08-21 final,all,bus,BEV,0.7,18.974153896538287,20.853579642957946,-1.8794257464196598
TaskDec Robust 08-21 final,urban,sed,3D,0.3,77.72612072502835,78.21530346687796,-0.48918274184960353
TaskDec Robust 08-21 final,urban,sed,3D,0.5,55.02539155974314,57.069269146190074,-2.043877586446932
TaskDec Robust 08-21 final,urban,sed,3D,0.7,13.917608291029918,14.436119359295468,-0.5185110682655498
TaskDec Robust 08-21 final,urban,sed,BEV,0.3,80.63830599945315,81.14274190212569,-0.5044359026725402
TaskDec Robust 08-21 final,urban,sed,BEV,0.5,73.91031468780686,74.76960621471763,-0.8592915269107664
TaskDec Robust 08-21 final,urban,sed,BEV,0.7,48.53865811326406,50.836694047562126,-2.2980359342980634
TaskDec Robust 08-21 final,urban,bus,3D,0.3,82.86784191741532,86.24622015391492,-3.3783782364996
TaskDec Robust 08-21 final,urban,bus,3D,0.5,48.31240801728361,45.14661479140337,3.165793225880236
TaskDec Robust 08-21 final,urban,bus,3D,0.7,17.29633326654064,13.19080014789471,4.10553311864593
TaskDec Robust 08-21 final,urban,bus,BEV,0.3,86.04780382864993,88.53903758982509,-2.4912337611751525
TaskDec Robust 08-21 final,urban,bus,BEV,0.5,79.49334420279136,82.30261788411943,-2.809273681328065
TaskDec Robust 08-21 final,urban,bus,BEV,0.7,35.085673967418415,38.80794482057661,-3.722270853158193
TaskDec Robust 08-21 final,highway,sed,3D,0.3,83.58316178057886,81.45046674612678,2.132695034452084
TaskDec Robust 08-21 final,highway,sed,3D,0.5,56.80546656641419,55.73026706875257,1.0751994976616217
TaskDec Robust 08-21 final,highway,sed,3D,0.7,6.114140619896484,6.244769341412074,-0.13062872151559013
TaskDec Robust 08-21 final,highway,sed,BEV,0.3,84.23596776495756,84.34393180859784,-0.10796404364027978
TaskDec Robust 08-21 final,highway,sed,BEV,0.5,80.35493205222724,78.05297775458348,2.3019542976437606
TaskDec Robust 08-21 final,highway,sed,BEV,0.7,44.386290958357236,41.99861999751438,2.387670960842854
TaskDec Robust 08-21 final,highway,bus,3D,0.3,54.69290987867728,56.79300374524857,-2.1000938665712923
TaskDec Robust 08-21 final,highway,bus,3D,0.5,29.03267927977376,29.334711576873406,-0.30203229709964674
TaskDec Robust 08-21 final,highway,bus,3D,0.7,6.508958868946507,8.114078627460296,-1.6051197585137889
TaskDec Robust 08-21 final,highway,bus,BEV,0.3,65.75879395024587,68.39847864916388,-2.6396846989180034
TaskDec Robust 08-21 final,highway,bus,BEV,0.5,50.58569719814629,51.451891907410385,-0.8661947092640929
TaskDec Robust 08-21 final,highway,bus,BEV,0.7,19.328209028443606,18.690332636240395,0.6378763922032107
TaskDec Robust 08-21 final,countryside,sed,3D,0.3,61.7606687307087,65.56484751745663,-3.8041787867479258
TaskDec Robust 08-21 final,countryside,sed,3D,0.5,35.92882035874456,43.50148816290062,-7.572667804156062
TaskDec Robust 08-21 final,countryside,sed,3D,0.7,5.525140287150011,6.530115388438913,-1.0049751012889026
TaskDec Robust 08-21 final,countryside,sed,BEV,0.3,66.24628980901163,69.847527648194,-3.6012378391823745
TaskDec Robust 08-21 final,countryside,sed,BEV,0.5,56.31259979050629,60.368185366711856,-4.055585576205566
TaskDec Robust 08-21 final,countryside,sed,BEV,0.7,21.019849690559997,27.25403185255677,-6.234182161996774
TaskDec Robust 08-21 final,countryside,bus,3D,0.3,31.730420285248606,32.68170426065163,-0.9512839754030225
TaskDec Robust 08-21 final,countryside,bus,3D,0.5,15.094124631927414,15.098722415795587,-0.004597783868172556
TaskDec Robust 08-21 final,countryside,bus,3D,0.7,2.8632025450689293,1.9744483159117305,0.8887542291571988
TaskDec Robust 08-21 final,countryside,bus,BEV,0.3,32.1356173641378,36.0397184999518,-3.9041011358140025
TaskDec Robust 08-21 final,countryside,bus,BEV,0.5,22.253774423761797,20.90592334494773,1.3478510788140667
TaskDec Robust 08-21 final,countryside,bus,BEV,0.7,11.400220190145625,10.73170731707317,0.668512873072455
TaskDec Robust 08-21 final,alleyway,sed,3D,0.3,38.43157186316434,39.07215294721143,-0.6405810840470849
TaskDec Robust 08-21 final,alleyway,sed,3D,0.5,19.5340928586035,20.96564531014054,-1.4315524515370406
TaskDec Robust 08-21 final,alleyway,sed,3D,0.7,1.8336276827395828,4.01230981209457,-2.1786821293549874
TaskDec Robust 08-21 final,alleyway,sed,BEV,0.3,41.71373488223386,42.31873165539752,-0.6049967731636627
TaskDec Robust 08-21 final,alleyway,sed,BEV,0.5,35.30567986225665,35.67898364381531,-0.3733037815586542
TaskDec Robust 08-21 final,alleyway,sed,BEV,0.7,15.94659365584552,17.434291234731138,-1.4876975788856175
TaskDec Robust 08-21 final,alleyway,bus,3D,0.3,17.017598575097278,20.6062415028347,-3.588642927737421
TaskDec Robust 08-21 final,alleyway,bus,3D,0.5,1.5784466355301854,4.523238120081736,-2.9447914845515504
TaskDec Robust 08-21 final,alleyway,bus,3D,0.7,0.02345215759849906,0.0,0.02345215759849906
TaskDec Robust 08-21 final,alleyway,bus,BEV,0.3,18.32141006496407,22.689073352107012,-4.367663287142943
TaskDec Robust 08-21 final,alleyway,bus,BEV,0.5,5.813198506504162,14.081002148461067,-8.267803641956906
TaskDec Robust 08-21 final,alleyway,bus,BEV,0.7,1.0768033212247015,0.9161713465874155,0.16063197463728596
TaskDec Robust 08-21 final,parkinglots,sed,3D,0.3,76.31903713656288,66.40871747347634,9.91031966308654
TaskDec Robust 08-21 final,parkinglots,sed,3D,0.5,51.535323971066816,44.80865464908141,6.726669321985405
TaskDec Robust 08-21 final,parkinglots,sed,3D,0.7,23.250495951464053,26.793951241902597,-3.543455290438544
TaskDec Robust 08-21 final,parkinglots,sed,BEV,0.3,78.44419657180825,68.66446012317637,9.77973644863188
TaskDec Robust 08-21 final,parkinglots,sed,BEV,0.5,62.81758086921582,55.84886359174085,6.9687172774749655
TaskDec Robust 08-21 final,parkinglots,sed,BEV,0.7,29.577998918816988,33.3808202999792,-3.802821381162211
TaskDec Robust 08-21 final,parkinglots,bus,3D,0.3,64.65507815506092,64.18320887248913,0.47186928257178806
TaskDec Robust 08-21 final,parkinglots,bus,3D,0.5,38.48225525279618,38.036254785614894,0.4460004671812854
TaskDec Robust 08-21 final,parkinglots,bus,3D,0.7,0.5809940174873447,9.73464209921206,-9.153648081724715
TaskDec Robust 08-21 final,parkinglots,bus,BEV,0.3,68.00734339527993,66.88404536536319,1.1232980299167394
TaskDec Robust 08-21 final,parkinglots,bus,BEV,0.5,52.643215906904906,53.54145289851559,-0.8982369916106805
TaskDec Robust 08-21 final,parkinglots,bus,BEV,0.7,4.9107369850581994,20.058069360882467,-15.147332375824266
TaskDec Robust 08-21 final,shoulder,sed,3D,0.3,97.31071423899871,97.31850614334388,-0.007791904345168632
TaskDec Robust 08-21 final,shoulder,sed,3D,0.5,94.61967118652854,94.58454349247377,0.0351276940547649
TaskDec Robust 08-21 final,shoulder,sed,3D,0.7,74.24386883325154,65.77405586677395,8.46981296647759
TaskDec Robust 08-21 final,shoulder,sed,BEV,0.3,99.83387304583347,99.8751358346124,-0.041262788778922754
TaskDec Robust 08-21 final,shoulder,sed,BEV,0.5,97.40307344320523,97.45584458702352,-0.05277114381829051
TaskDec Robust 08-21 final,shoulder,sed,BEV,0.7,90.86647638044738,91.51245419840147,-0.6459778179540905
TaskDec Robust 08-21 final,shoulder,bus,3D,0.3,0.0,0.0,0.0
TaskDec Robust 08-21 final,shoulder,bus,3D,0.5,0.0,0.0,0.0
TaskDec Robust 08-21 final,shoulder,bus,3D,0.7,0.0,0.0,0.0
TaskDec Robust 08-21 final,shoulder,bus,BEV,0.3,0.0,0.0,0.0
TaskDec Robust 08-21 final,shoulder,bus,BEV,0.5,0.0,0.0,0.0
TaskDec Robust 08-21 final,shoulder,bus,BEV,0.7,0.0,0.0,0.0
TaskDec Robust 08-21 final,mountain,sed,3D,0.3,89.27214574676586,89.73177252636825,-0.45962677960238807
TaskDec Robust 08-21 final,mountain,sed,3D,0.5,65.70429076787704,67.50128091242576,-1.7969901445487153
TaskDec Robust 08-21 final,mountain,sed,3D,0.7,6.910202561082144,13.183441358301417,-6.273238797219273
TaskDec Robust 08-21 final,mountain,sed,BEV,0.3,92.1649819601976,92.32416645520637,-0.1591844950087733
TaskDec Robust 08-21 final,mountain,sed,BEV,0.5,89.45882244992292,91.98190998465427,-2.5230875347313457
TaskDec Robust 08-21 final,mountain,sed,BEV,0.7,72.08981869393253,70.3354366985676,1.7543819953649233
TaskDec Robust 08-21 final,mountain,bus,3D,0.3,55.64683472999258,62.770121077896015,-7.123286347903438
TaskDec Robust 08-21 final,mountain,bus,3D,0.5,48.94537327889052,58.63868998244516,-9.693316703554636
TaskDec Robust 08-21 final,mountain,bus,3D,0.7,14.110731350578215,17.87936282457588,-3.768631473997667
TaskDec Robust 08-21 final,mountain,bus,BEV,0.3,55.64683472999258,62.81632755638571,-7.169492826393132
TaskDec Robust 08-21 final,mountain,bus,BEV,0.5,53.05966756659119,62.34393124720492,-9.284263680613734
TaskDec Robust 08-21 final,mountain,bus,BEV,0.7,30.24584914707495,40.825571448391415,-10.579722301316465
TaskDec Robust 08-21 final,university,sed,3D,0.3,67.63350353842428,72.46310754511738,-4.829604006693103
TaskDec Robust 08-21 final,university,sed,3D,0.5,41.568262568901446,43.654345636383454,-2.086083067482008
TaskDec Robust 08-21 final,university,sed,3D,0.7,4.592782267383926,5.918686971946433,-1.3259047045625065
TaskDec Robust 08-21 final,university,sed,BEV,0.3,70.26659621365047,75.05350307985908,-4.786906866208611
TaskDec Robust 08-21 final,university,sed,BEV,0.5,64.43755883140454,68.77298567749861,-4.335426846094066
TaskDec Robust 08-21 final,university,sed,BEV,0.7,31.281205395276363,32.52734026072008,-1.246134865443718
TaskDec Robust 08-21 final,university,bus,3D,0.3,0.0,0.0,0.0
TaskDec Robust 08-21 final,university,bus,3D,0.5,0.0,0.0,0.0
TaskDec Robust 08-21 final,university,bus,3D,0.7,0.0,0.0,0.0
TaskDec Robust 08-21 final,university,bus,BEV,0.3,0.0,0.0,0.0
TaskDec Robust 08-21 final,university,bus,BEV,0.5,0.0,0.0,0.0
TaskDec Robust 08-21 final,university,bus,BEV,0.7,0.0,0.0,0.0
TaskDec Robust 08-21 final,day,sed,3D,0.3,76.89875179946178,77.14190080374229,-0.2431490042805109
TaskDec Robust 08-21 final,day,sed,3D,0.5,54.239367361778115,54.75598286987021,-0.5166155080920944
TaskDec Robust 08-21 final,day,sed,3D,0.7,11.324412482856635,12.594213477752811,-1.2698009948961761
TaskDec Robust 08-21 final,day,sed,BEV,0.3,77.48476653744477,79.83859234146277,-2.353825804018001
TaskDec Robust 08-21 final,day,sed,BEV,0.5,73.86669403402057,74.1060258863607,-0.2393318523401291
TaskDec Robust 08-21 final,day,sed,BEV,0.7,45.17197799926673,45.140982188209506,0.030995811057223932
TaskDec Robust 08-21 final,day,bus,3D,0.3,52.969047826593275,56.9292882026023,-3.9602403760090255
TaskDec Robust 08-21 final,day,bus,3D,0.5,25.93179895308671,27.719277309777674,-1.7874783566909649
TaskDec Robust 08-21 final,day,bus,3D,0.7,4.463340251687815,6.711469281739466,-2.2481290300516505
TaskDec Robust 08-21 final,day,bus,BEV,0.3,56.999266025276704,60.21894965556813,-3.219683630291428
TaskDec Robust 08-21 final,day,bus,BEV,0.5,41.780447356733504,44.76612474412965,-2.9856773873961444
TaskDec Robust 08-21 final,day,bus,BEV,0.7,14.39043390639145,16.6243848839265,-2.2339509775350486
TaskDec Robust 08-21 final,night,sed,3D,0.3,68.146566590889,70.67299438396955,-2.5264277930805576
TaskDec Robust 08-21 final,night,sed,3D,0.5,46.717981775746985,46.58593243169625,0.13204934405073487
TaskDec Robust 08-21 final,night,sed,3D,0.7,10.221947775428486,11.23791429710876,-1.0159665216802747
TaskDec Robust 08-21 final,night,sed,BEV,0.3,71.32425653801494,73.91598674452821,-2.591730206513276
TaskDec Robust 08-21 final,night,sed,BEV,0.5,64.03480913841881,66.84370892725146,-2.8088997888326475
TaskDec Robust 08-21 final,night,sed,BEV,0.7,40.75553373489354,40.7247944433854,0.03073929150814081
TaskDec Robust 08-21 final,night,bus,3D,0.3,58.72303978050994,60.36562791309061,-1.64258813258067
TaskDec Robust 08-21 final,night,bus,3D,0.5,35.032805224362534,36.95414581651178,-1.9213405921492495
TaskDec Robust 08-21 final,night,bus,3D,0.7,8.84010741535325,11.795749564263,-2.9556421489097495
TaskDec Robust 08-21 final,night,bus,BEV,0.3,73.913197719015,75.85685730060533,-1.9436595815903246
TaskDec Robust 08-21 final,night,bus,BEV,0.5,59.88199469402842,62.501625521904444,-2.6196308278760227
TaskDec Robust 08-21 final,night,bus,BEV,0.7,24.142311031412437,25.94431296741182,-1.8020019359993817
TaskDec Robust 08-21 final,normal,sed,3D,0.3,73.67087996114373,74.13846385475061,-0.4675838936068857
TaskDec Robust 08-21 final,normal,sed,3D,0.5,47.36930929679386,49.62937192191424,-2.2600626251203835
TaskDec Robust 08-21 final,normal,sed,3D,0.7,6.668512736010612,7.41858471823177,-0.7500719822211579
TaskDec Robust 08-21 final,normal,sed,BEV,0.3,76.3946617803119,76.93696403582551,-0.5423022555136043
TaskDec Robust 08-21 final,normal,sed,BEV,0.5,70.1706764713691,70.65476501087757,-0.48408853950846265
TaskDec Robust 08-21 final,normal,sed,BEV,0.7,36.950751143100874,36.37259408289393,0.5781570602069408
TaskDec Robust 08-21 final,normal,bus,3D,0.3,51.11560986959711,53.28396691757169,-2.168357047974581
TaskDec Robust 08-21 final,normal,bus,3D,0.5,25.443184359630557,23.932995588579942,1.5101887710506148
TaskDec Robust 08-21 final,normal,bus,3D,0.7,3.3052002840112955,5.728362594412192,-2.4231623104008966
TaskDec Robust 08-21 final,normal,bus,BEV,0.3,55.48617994392329,57.35129446247801,-1.8651145185547193
TaskDec Robust 08-21 final,normal,bus,BEV,0.5,36.447428498710714,36.91333613194176,-0.46590763323104767
TaskDec Robust 08-21 final,normal,bus,BEV,0.7,11.007733096222154,11.30274464241066,-0.29501154618850656
TaskDec Robust 08-21 final,overcast,sed,3D,0.3,82.45747387390891,82.35468228208515,0.10279159182375963
TaskDec Robust 08-21 final,overcast,sed,3D,0.5,58.8141819216855,53.37664815403531,5.437533767650194
TaskDec Robust 08-21 final,overcast,sed,3D,0.7,8.206284022446845,6.298901277641798,1.9073827448050462
TaskDec Robust 08-21 final,overcast,sed,BEV,0.3,89.05671324386104,89.36570822189952,-0.3089949780384842
TaskDec Robust 08-21 final,overcast,sed,BEV,0.5,81.88972389568582,81.98155331823098,-0.09182942254516036
TaskDec Robust 08-21 final,overcast,sed,BEV,0.7,44.62375412288078,46.16740589274425,-1.543651769863466
TaskDec Robust 08-21 final,overcast,bus,3D,0.3,68.15458861912695,75.32582793213054,-7.171239313003582
TaskDec Robust 08-21 final,overcast,bus,3D,0.5,43.02683460321251,47.04012126011879,-4.013286656906281
TaskDec Robust 08-21 final,overcast,bus,3D,0.7,5.876637477765565,8.177121394765297,-2.300483916999732
TaskDec Robust 08-21 final,overcast,bus,BEV,0.3,71.65026500346721,81.67069508532919,-10.020430081861974
TaskDec Robust 08-21 final,overcast,bus,BEV,0.5,55.78186986349664,54.739976399475886,1.0418934640207524
TaskDec Robust 08-21 final,overcast,bus,BEV,0.7,17.42710007893553,21.953597635504902,-4.526497556569371
TaskDec Robust 08-21 final,fog,sed,3D,0.3,92.15723412915216,92.25503949710469,-0.0978053679525317
TaskDec Robust 08-21 final,fog,sed,3D,0.5,80.07830003527098,80.54989713755023,-0.47159710227924734
TaskDec Robust 08-21 final,fog,sed,3D,0.7,37.443470167761575,38.988782336889166,-1.545312169127591
TaskDec Robust 08-21 final,fog,sed,BEV,0.3,94.84825010537344,94.91345109202213,-0.06520098664869067
TaskDec Robust 08-21 final,fog,sed,BEV,0.5,94.59224624885306,94.78265074487796,-0.19040449602489673
TaskDec Robust 08-21 final,fog,sed,BEV,0.7,81.84722650488705,79.65763412163979,2.189592383247259
TaskDec Robust 08-21 final,fog,bus,3D,0.3,0.0,0.0,0.0
TaskDec Robust 08-21 final,fog,bus,3D,0.5,0.0,0.0,0.0
TaskDec Robust 08-21 final,fog,bus,3D,0.7,0.0,0.0,0.0
TaskDec Robust 08-21 final,fog,bus,BEV,0.3,0.0,0.0,0.0
TaskDec Robust 08-21 final,fog,bus,BEV,0.5,0.0,0.0,0.0
TaskDec Robust 08-21 final,fog,bus,BEV,0.7,0.0,0.0,0.0
TaskDec Robust 08-21 final,rain,sed,3D,0.3,66.00722421807222,66.3666834828411,-0.3594592647688728
TaskDec Robust 08-21 final,rain,sed,3D,0.5,46.361063650026324,46.85401943672793,-0.4929557867016072
TaskDec Robust 08-21 final,rain,sed,3D,0.7,16.22578839202233,17.18058831482299,-0.9547999228006603
TaskDec Robust 08-21 final,rain,sed,BEV,0.3,68.8953718914364,69.15170618976515,-0.25633429832875265
TaskDec Robust 08-21 final,rain,sed,BEV,0.5,61.571299695330715,62.269378265348685,-0.6980785700179695
TaskDec Robust 08-21 final,rain,sed,BEV,0.7,44.781763862900604,43.52263057534297,1.2591332875576313
TaskDec Robust 08-21 final,rain,bus,3D,0.3,3.418080525114299,7.893203954541796,-4.475123429427496
TaskDec Robust 08-21 final,rain,bus,3D,0.5,1.3706596179262283,2.4840301974448318,-1.1133705795186035
TaskDec Robust 08-21 final,rain,bus,3D,0.7,0.042789901583226354,0.0,0.042789901583226354
TaskDec Robust 08-21 final,rain,bus,BEV,0.3,3.418080525114299,7.893203954541796,-4.475123429427496
TaskDec Robust 08-21 final,rain,bus,BEV,0.5,2.398894629340382,7.893203954541796,-5.494309325201414
TaskDec Robust 08-21 final,rain,bus,BEV,0.7,0.6657313892756429,0.7998099461514095,-0.13407855687576664
TaskDec Robust 08-21 final,sleet,sed,3D,0.3,73.62451379984367,70.42968503556456,3.1948287642791087
TaskDec Robust 08-21 final,sleet,sed,3D,0.5,49.401970671160846,44.04536377990363,5.356606891257215
TaskDec Robust 08-21 final,sleet,sed,3D,0.7,7.6787574448354725,8.332399706694844,-0.6536422618593711
TaskDec Robust 08-21 final,sleet,sed,BEV,0.3,76.7180074963611,74.00247266003682,2.715534836324281
TaskDec Robust 08-21 final,sleet,sed,BEV,0.5,66.9887238809647,64.29971942503285,2.689004455931851
TaskDec Robust 08-21 final,sleet,sed,BEV,0.7,40.39535888787485,40.477166488231234,-0.08180760035638457
TaskDec Robust 08-21 final,sleet,bus,3D,0.3,55.04636305460016,59.549548818902096,-4.503185764301939
TaskDec Robust 08-21 final,sleet,bus,3D,0.5,36.54694172210099,38.831956170888624,-2.285014448787635
